,xShift,crossingAngle,negCross,axialRotation,negRot,zShift,density,interface
208,8.0,37.6048,true,55.2801,true,1.2303,0.95,000110011001100110000
209,9.0,42.2324,true,69.139,true,4.0327,1.0,000110011001100110000
210,8.7385,42.6666,true,93.195,true,2.8951,0.99,000110111011101100000
211,8.4829,41.5509,true,74.3481,true,3.5112,1.0,000110011001100110000
212,8.0157,43.8111,true,81.2108,true,2.6236,0.99,000110011001100110000
213,8.7829,45.0,true,62.8037,true,6.0,0.89,000110011001100110000
214,8.4812,44.4362,true,100.0,true,3.0613,0.87,000110111011101100000
215,8.2087,35.3309,true,69.8272,true,1.4217,0.99,000110011001100110000
216,8.0402,38.6299,true,66.271,true,3.0805,0.96,000110011001100110000
217,8.5205,45.0,true,70.6014,true,5.9195,0.96,000110011001100110000
218,8.3745,42.6543,true,84.5767,true,3.9191,1.0,000110011001100110000
219,9.0,40.1158,true,76.4445,true,5.5796,0.98,000110011001100110000
220,8.9785,39.7516,true,73.6483,true,3.9837,1.0,000110011001100110000
221,8.9941,35.0,true,52.1514,true,1.4864,0.83,000110011001100110000
222,8.3628,39.9818,true,62.9032,true,1.0182,1.0,000110011001100110000
223,8.6173,35.0,true,57.4822,true,4.6724,0.99,000110011001100110000
224,8.4103,43.9161,true,77.4192,true,3.9165,1.0,000110011001100110000
225,8.7238,37.775,true,89.8532,true,2.7604,0.99,000110011001100110000
226,8.0,37.4355,true,55.309,true,4.0818,0.9,000110011001100110000
227,8.4802,41.4454,true,50.376,true,0.2895,0.85,000110011001100110000
228,8.582,42.4989,true,93.2169,true,2.8694,0.88,000110111011101100000
229,8.6466,38.9672,true,82.9144,true,3.835,1.0,000110011001100110000
230,8.698,43.8532,true,75.5826,true,3.1508,1.0,000110011001100110000
231,8.1355,45.0,true,47.3588,true,4.0848,0.82,000110011001100110000
232,8.4654,36.9301,true,68.0871,true,0.5417,0.99,000110011001100110000
233,8.6795,35.2287,true,62.2094,true,3.2951,1.0,000110011001100110000
234,8.8996,35.0,true,87.8089,true,5.0857,1.0,000110011001100110000
235,8.6038,43.0333,true,58.8795,true,3.2905,0.99,000110011001100110000
236,8.6895,39.9853,true,80.8991,true,0.687,0.98,000110011001100110000
237,8.3725,41.919,true,86.8366,true,4.9415,0.91,000110011001100110000
238,8.9042,44.7746,true,57.3502,true,2.7983,1.0,000110011001100110000
239,8.9233,39.2917,true,55.5006,true,4.8746,0.99,000110011001100110000
240,8.8852,40.4735,true,60.0914,true,2.0934,1.0,000110011001100110000
241,9.0,39.8591,true,52.579,true,1.8681,1.0,000110011001100110000
242,8.6018,42.2174,true,74.928,true,1.648,1.0,000110011001100110000
243,8.273,42.1869,true,58.3299,true,3.1038,0.99,000110011001100110000
244,8.8942,43.4665,true,84.8933,true,4.6156,1.0,000110011001100110000
245,8.3137,44.8804,true,85.7658,true,1.452,1.0,000110011001100110000
246,8.7025,42.7118,true,92.1653,true,5.6123,0.84,000110111011101100000
247,8.6789,44.3971,true,56.7136,true,3.9056,1.0,000110011001100110000
248,8.6091,35.0,true,75.4382,true,2.6759,1.0,000110011001100110000
249,8.3266,41.7967,true,63.3919,true,3.2194,1.0,000110011001100110000
250,8.6326,43.6671,true,55.0458,true,2.943,0.97,000110011001100110000
251,8.6959,41.5129,true,83.8258,true,2.2971,1.0,000110011001100110000
252,8.1899,38.2521,true,54.8225,true,1.3999,0.95,000110011001100110000
253,8.4693,41.145,true,85.0569,true,3.5976,1.0,000110011001100110000
254,8.9452,41.4129,true,68.9616,true,3.6765,1.0,000110011001100110000
255,9.0,42.0003,true,92.3618,true,2.0428,0.99,000110111011101100000
256,8.4437,39.7962,true,62.1541,true,3.9645,1.0,000110011001100110000
257,8.9854,40.336,true,80.3913,true,4.1148,1.0,000110011001100110000
258,8.3675,39.0085,true,69.6362,true,2.3724,1.0,000110011001100110000
259,9.0,41.6192,true,82.7691,true,1.5391,1.0,000110011001100110000
260,8.6861,45.0,true,86.0122,true,2.4233,1.0,000110011001100110000
261,8.5697,41.2004,true,92.3284,true,2.1417,0.99,000110111011101100000
262,9.0,39.8443,true,98.3418,true,1.4789,0.92,000110111011101100000
263,8.8845,35.09,true,92.3411,true,4.8433,0.99,000110111011101100000
264,8.4863,35.6497,true,60.0118,true,6.0,0.85,000110011001100110000
265,9.0,41.3514,true,80.3142,true,4.0059,1.0,000110011001100110000
266,9.0,36.4606,true,97.6806,true,1.7952,0.84,000110111011101100000
267,8.8266,43.9066,true,51.4363,true,0.3045,0.92,000110011001100110000
268,8.7023,39.2231,true,86.2356,true,3.9974,1.0,000110011001100110000
269,8.0,35.7138,true,52.2621,true,5.48,0.9,000110011001100110000
270,8.006,41.2623,true,62.8771,true,3.1134,1.0,000110011001100110000
271,8.5841,40.234,true,72.5988,true,3.6502,1.0,000110011001100110000
272,9.0,42.9791,true,52.6924,true,0.4564,0.98,000110011001100110000
273,8.5143,38.4364,true,76.1187,true,1.8285,1.0,000110011001100110000
274,8.4584,45.0,true,94.839,true,4.5066,0.94,000110111011101100000
275,8.6608,37.4611,true,87.4836,true,5.6778,0.99,000110011001100110000
276,8.9353,39.0178,true,58.2765,true,2.6236,1.0,000110011001100110000
277,9.0,41.9873,true,73.1367,true,3.7373,1.0,000110011001100110000
278,8.1276,35.795,true,79.7931,true,3.1473,0.94,000110011001100110000
279,8.2459,35.0,true,83.3708,true,4.1515,1.0,000110011001100110000
280,8.5827,41.5421,true,61.3125,true,4.7649,1.0,000110011001100110000
281,8.8662,37.063,true,96.3011,true,3.3425,0.98,000110111011101100000
282,8.2451,41.6311,true,54.2336,true,2.6913,0.96,000110011001100110000
283,9.0,35.7157,true,66.9256,true,1.9458,1.0,000110011001100110000
284,9.0,35.9436,true,76.1411,true,2.067,1.0,000110011001100110000
285,8.421,42.8816,true,80.8872,true,1.9779,1.0,000110011001100110000
286,8.2818,38.0092,true,60.9333,true,5.4924,0.99,000110011001100110000
287,8.7916,37.5705,true,76.7634,true,3.0101,1.0,000110011001100110000
288,8.488,45.0,true,64.5216,true,2.077,1.0,000110011001100110000
289,8.5452,35.1578,true,87.327,true,2.4287,1.0,000110011001100110000
290,8.0,35.3866,true,82.666,true,2.6446,0.96,000110011001100110000
291,8.9139,35.0,true,59.4347,true,3.3489,1.0,000110011001100110000
292,8.9285,43.071,true,80.9015,true,0.4185,1.0,000110011001100110000
293,9.0,38.0109,true,80.9701,true,5.2735,1.0,000110011001100110000
294,8.4472,39.8607,true,72.2992,true,5.134,1.0,000110011001100110000
295,8.2551,44.7733,true,66.9379,true,2.3654,1.0,000110011001100110000
296,8.9238,35.7463,true,49.2118,true,4.193,0.94,000110011001100110000
297,8.1947,44.8075,true,71.5287,true,5.3298,1.0,000110011001100110000
298,8.5007,44.6796,true,80.0127,true,4.3876,1.0,000110011001100110000
299,8.6514,38.5914,true,94.0379,true,1.0188,0.93,000110111011101100000
300,8.5568,45.0,true,69.5556,true,5.0694,1.0,000110011001100110000
301,8.4047,37.8748,true,50.8207,true,4.6409,0.98,000110011001100110000
302,9.0,43.8344,true,77.9424,true,0.7826,0.99,000110011001100110000
303,8.0901,43.562,true,64.8943,true,4.5744,1.0,000110011001100110000
304,8.0,43.1307,true,85.1376,true,1.9342,0.99,000110011001100110000
305,8.0658,45.0,true,51.7899,true,1.0312,0.98,000110011001100110000
306,8.2072,39.6074,true,80.2401,true,5.04,0.99,000110011001100110000
307,8.0989,43.2686,true,58.0789,true,1.1966,1.0,000110011001100110000
308,8.5495,35.4736,true,73.8495,true,2.7915,1.0,000110011001100110000
309,8.6128,36.9686,true,59.1474,true,4.4295,0.99,000110011001100110000
310,8.8878,35.3434,true,59.9529,true,1.7581,0.99,000110011001100110000
311,8.065,40.132,true,67.2455,true,0.0,0.81,000110011001100110000
312,8.1408,44.1017,true,92.0556,true,2.4883,0.99,000110111011101100000
313,8.8911,38.8116,true,65.6364,true,5.2322,1.0,000110011001100110000
314,8.8437,39.1736,true,48.4842,true,4.2238,0.93,000110011001100110000
315,9.0,45.0,true,96.526,true,4.1619,0.96,000110111011101100000
316,8.1721,40.688,true,55.8022,true,3.6638,0.95,000110011001100110000
317,8.6852,43.2816,true,96.2749,true,2.8247,0.96,000110111011101100000
318,8.3481,35.0518,true,89.9696,true,2.8826,1.0,000110011001100110000
319,8.3913,39.146,true,90.8755,true,1.6245,1.0,000110111011101100000
320,8.0328,43.4304,true,55.779,true,3.0773,1.0,000110011001100110000
321,8.5636,36.6791,true,78.8966,true,5.1195,1.0,000110011001100110000
322,8.7171,41.4428,true,90.7159,true,3.3375,0.95,000110111011101100000
323,8.6552,36.1572,true,69.4583,true,2.65,1.0,000110011001100110000
324,8.7704,36.8413,true,57.4891,true,3.0913,1.0,000110011001100110000
325,8.3936,42.7507,true,86.5199,true,1.6772,0.99,000110011001100110000
326,8.1535,39.5025,true,83.7664,true,4.5936,0.99,000110011001100110000
327,8.5407,43.197,true,60.5558,true,3.5911,1.0,000110011001100110000
328,8.3359,43.4851,true,63.9011,true,2.7179,1.0,000110011001100110000
329,8.4597,37.2446,true,64.9372,true,2.074,1.0,000110011001100110000
330,8.4624,38.4546,true,66.4201,true,5.7939,0.99,000110011001100110000
331,8.0095,36.8953,true,56.8136,true,3.5866,0.9,000110011001100110000
332,8.7616,45.0,true,67.4586,true,0.0,0.89,000110011001100110000
333,8.1076,44.6414,true,96.6668,true,4.8339,0.87,000110111011101100000
334,8.6009,36.6481,true,56.2996,true,4.7562,0.99,000110011001100110000
335,8.6231,35.0,true,64.8511,true,4.2632,1.0,000110011001100110000
336,8.2192,35.0,true,90.1485,true,0.4279,0.93,000110111011101100000
337,8.0,44.069,true,88.4679,true,0.8358,0.87,000110011001100110000
338,8.665,40.5266,true,81.1993,true,5.3266,0.99,000110011001100110000
339,8.07,40.5406,true,84.3006,true,3.4814,0.99,000110011001100110000
340,8.1815,44.436,true,87.2381,true,5.2934,0.98,000110011001100110000
341,8.8019,36.1167,true,64.6332,true,3.4476,1.0,000110011001100110000
342,8.7975,40.3399,true,83.3708,true,4.6243,1.0,000110011001100110000
343,8.2942,42.157,true,84.0042,true,0.8642,1.0,000110011001100110000
344,8.8506,37.4003,true,65.9881,true,3.822,1.0,000110011001100110000
345,8.3074,41.4943,true,88.3248,true,6.0,0.8,000110011001100110000
346,8.4985,45.0,true,59.6667,true,4.4909,1.0,000110011001100110000
347,8.2725,44.6741,true,64.8531,true,2.2845,1.0,000110011001100110000
348,8.9183,35.5017,true,66.7539,true,1.5799,1.0,000110011001100110000
349,8.2472,40.3137,true,77.4556,true,1.5687,1.0,000110011001100110000
350,8.0,44.421,true,51.0028,true,2.3398,1.0,000110011001100110000
351,8.8787,35.2307,true,78.9531,true,4.7285,1.0,000110011001100110000
352,8.437,36.3598,true,64.6045,true,1.4852,1.0,000110011001100110000
353,8.496,42.0994,true,64.2171,true,4.8393,1.0,000110011001100110000
354,8.7627,38.5133,true,78.5787,true,1.6424,1.0,000110011001100110000
355,8.8306,38.2095,true,78.9992,true,1.4797,1.0,000110011001100110000
356,8.658,40.577,true,63.566,true,5.6791,0.96,000110011001100110000
357,8.1417,41.4465,true,76.1531,true,0.232,0.94,000110011001100110000
358,8.0,41.851,true,76.6955,true,0.157,0.98,000110011001100110000
359,8.356,39.233,true,57.8713,true,0.6684,1.0,000110011001100110000
360,8.1994,44.7277,true,76.3306,true,0.3518,0.86,000110011001100110000
361,8.9517,39.8955,true,55.0532,true,3.5561,1.0,000110011001100110000
362,8.1092,39.3278,true,61.7075,true,6.0,0.82,000110011001100110000
363,8.5423,42.5259,true,69.9312,true,2.5156,1.0,000110011001100110000
364,8.8861,39.8415,true,81.8468,true,1.6142,1.0,000110011001100110000
365,8.0892,41.82,true,67.4677,true,4.2632,0.99,000110011001100110000
366,8.901,41.3515,true,77.0191,true,3.8133,1.0,000110011001100110000
367,8.4891,38.7192,true,88.2654,true,6.0,0.97,000110011001100110000
368,9.0,38.7934,true,53.1104,true,0.6962,0.94,000110011001100110000
369,8.6301,44.7667,true,95.6708,true,0.296,0.95,000110111011101100000
370,8.6968,35.0,true,81.7964,true,5.8535,0.99,000110011001100110000
371,8.8959,35.0,true,78.5059,true,5.9665,0.95,000110011001100110000
372,8.8142,38.1857,true,72.2614,true,6.0,0.9,000110011001100110000
373,8.6661,40.6093,true,92.4563,true,0.2671,0.91,000110111011101100000
