Sample Name,Replicate,Wavelength,Absorbance,Toxgreen Dir,Percent GpA,Day,ReplicateDay
M40,2,512,5592,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,24.519863193896345,2024-4-26_toxgreen,2024-4-26_toxgreen-2
M40,3,512,6139,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,26.918354818907304,2024-4-26_toxgreen,2024-4-26_toxgreen-3
M40,1,512,13488,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.539397441941816,2024-4-27_toxgreen,2024-4-27_toxgreen-1
M40,2,512,11080,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.55282648700439,2024-4-27_toxgreen,2024-4-27_toxgreen-2
M40,3,512,14727,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.19237145073228,2024-4-27_toxgreen,2024-4-27_toxgreen-3
NoTM,1,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,0.0,2024-4-13_toxgreen,2024-4-13_toxgreen-1
NoTM,3,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,0.0,2024-4-13_toxgreen,2024-4-13_toxgreen-3
NoTM,2,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,0.0,2024-4-13_toxgreen,2024-4-13_toxgreen-2
NoTM,1,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,0.0,2024-4-18_toxgreen,2024-4-18_toxgreen-1
NoTM,2,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,0.0,2024-4-18_toxgreen,2024-4-18_toxgreen-2
NoTM,3,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,0.0,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RC1,1,512,8714,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,36.213273490420974,2024-4-13_toxgreen,2024-4-13_toxgreen-1
RC1,3,512,10932,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,45.430744296222414,2024-4-13_toxgreen,2024-4-13_toxgreen-3
RC1,2,512,8126,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,33.769687902589034,2024-4-13_toxgreen,2024-4-13_toxgreen-2
RC1,1,512,5390,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,29.44336204228045,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RC1,2,512,5930,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,32.393160836868844,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RC1,3,512,9134,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,49.895300351426656,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RC11,1,512,11213,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,55.6044101360398,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RC11,2,512,12602,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,62.49235499280956,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RC11,3,512,12525,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,62.110517876919516,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RC11,1,512,10077,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,45.97660943226925,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RC11,2,512,8903,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,40.62019983879062,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RC11,3,512,10150,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.30967408331178,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RC2,1,512,8972,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,40.586266172079974,2024-4-23_toxgreen,2024-4-23_toxgreen-1
RC2,3,512,10375,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,46.932959377544556,2024-4-23_toxgreen,2024-4-23_toxgreen-3
RC2,2,512,12032,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,54.42866190174613,2024-4-23_toxgreen,2024-4-23_toxgreen-2
RC2,1,512,6530,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,35.67071505307817,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RC2,2,512,5120,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,27.968462644986253,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RC2,3,512,11422,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,62.39370709590488,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RC6,1,512,14878,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.88131340014904,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RC6,2,512,10130,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.218423493985064,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RC6,3,512,14704,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.08743327300655,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RC6,1,512,8873,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.469564267375596,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RC6,2,512,10374,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,56.668912398259266,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RC6,3,512,14894,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,81.35982082703619,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RC7,1,512,10811,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,47.40419187933,2024-4-26_toxgreen,2024-4-26_toxgreen-1
RC7,2,512,8460,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,37.095501183898975,2024-4-26_toxgreen,2024-4-26_toxgreen-2
RC7,3,512,9844,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,43.164079628168025,2024-4-26_toxgreen,2024-4-26_toxgreen-3
RC7,1,512,14880,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.89043845908171,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RC7,2,512,12629,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,57.62018463035907,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RC7,3,512,14297,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,65.23048378020775,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RC8,1,512,14621,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,72.50442170686149,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RC8,2,512,14287,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,70.84814123014364,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RC8,3,512,14762,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,73.20362993206274,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RC8,1,512,13076,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,59.151361621279285,2024-4-23_toxgreen,2024-4-23_toxgreen-1
RC8,3,512,12660,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,57.26951958744232,2024-4-23_toxgreen,2024-4-23_toxgreen-3
RC8,2,512,12709,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,57.49117886546639,2024-4-23_toxgreen,2024-4-23_toxgreen-2
RD17,1,512,10379,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,51.46866786782815,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RD17,2,512,10947,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,54.285336462965105,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RD17,3,512,7799,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,38.67464502372018,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RD17,1,512,9234,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,41.77146476069845,2024-4-23_toxgreen,2024-4-23_toxgreen-1
RD17,3,512,6272,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,28.372387587080432,2024-4-23_toxgreen,2024-4-23_toxgreen-3
RD17,2,512,6761,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,30.584456708585904,2024-4-23_toxgreen,2024-4-23_toxgreen-2
RD2,1,512,9974,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,49.46030381671818,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RD2,2,512,8301,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,41.16402466237995,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RD2,3,512,8205,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,40.68796799841314,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RD2,1,512,9168,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,41.8292701473697,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RD2,2,512,6707,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,30.600885130716467,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RD2,3,512,8931,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,40.74795066384804,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RD3,1,512,21527,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,98.21757182181801,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RD3,2,512,13771,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,62.83059328091494,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RD3,3,512,17363,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,79.21919912399433,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RD3,1,512,10944,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,59.782588903658116,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RD3,2,512,14624,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,79.88492142974198,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RD3,3,512,15816,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,86.39632913927785,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RD36,1,512,12649,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,55.463474524248,2024-4-26_toxgreen,2024-4-26_toxgreen-1
RD36,2,512,14065,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,61.67236692098571,2024-4-26_toxgreen,2024-4-26_toxgreen-2
RD36,3,512,14377,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,63.04042795755503,2024-4-26_toxgreen,2024-4-26_toxgreen-3
RD36,1,512,10106,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.108922786792995,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RD36,2,512,13252,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,60.462640487886475,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RD36,3,512,12937,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,59.0254437059906,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RD39,1,512,13370,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,55.56248181855962,2024-4-13_toxgreen,2024-4-13_toxgreen-1
RD39,3,512,9949,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,41.34563437642854,2024-4-13_toxgreen,2024-4-13_toxgreen-3
RD39,2,512,10891,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,45.26035822632257,2024-4-13_toxgreen,2024-4-13_toxgreen-2
RD39,1,512,10725,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,48.516239934859314,2024-4-23_toxgreen,2024-4-23_toxgreen-1
RD39,3,512,9799,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,44.32733194607798,2024-4-23_toxgreen,2024-4-23_toxgreen-3
RD39,2,512,10719,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,48.4890979824482,2024-4-23_toxgreen,2024-4-23_toxgreen-2
RD52,1,512,12703,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,62.9932062746913,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RD52,2,512,12455,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,61.76339322611039,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RD52,3,512,12936,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,64.14863546952742,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RD52,1,512,11406,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,62.30630565013931,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RD52,2,512,12388,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,67.6705693840019,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RD52,3,512,12660,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,69.1563939620168,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RD53,1,512,14277,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,65.13923319088101,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RD53,2,512,13945,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,63.624473408057426,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RD53,3,512,11956,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.549602299514845,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RD53,1,512,8703,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,47.540923906116284,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RD53,2,512,8792,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.027094448187334,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RD53,3,512,13716,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,74.92488938254522,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RWT3,1,512,13929,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,74.16406360925743,2024-4-11_toxgreen,2024-4-11_toxgreen-1
RWT3,3,512,16576,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,88.25784466846514,2024-4-11_toxgreen,2024-4-11_toxgreen-3
RWT3,2,512,14694,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,78.23725685077382,2024-4-11_toxgreen,2024-4-11_toxgreen-2
RWT3,1,512,13531,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.73558620899426,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RWT3,2,512,14888,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.9269386948124,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RWT3,3,512,16541,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,75.46879990266603,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RWT30,1,512,14124,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,61.93107077084977,2024-4-26_toxgreen,2024-4-26_toxgreen-1
RWT30,2,512,14006,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,61.41366307112164,2024-4-26_toxgreen,2024-4-26_toxgreen-2
RWT30,3,512,16102,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,70.60422695781811,2024-4-26_toxgreen,2024-4-26_toxgreen-3
RWT30,1,512,13826,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,63.08153240156342,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RWT30,2,512,12948,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,59.0756315301203,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RWT30,3,512,15357,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,70.06676501452405,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RWT33,1,512,5629,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,24.68210120143822,2024-4-26_toxgreen,2024-4-26_toxgreen-1
RWT33,2,512,5543,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,24.305007454178725,2024-4-26_toxgreen,2024-4-26_toxgreen-2
RWT33,3,512,6140,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,26.92273962992195,2024-4-26_toxgreen,2024-4-26_toxgreen-3
RWT33,1,512,14939,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,68.15962769759555,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RWT33,2,512,12207,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.694797195565215,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RWT33,3,512,11303,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,51.570270557997354,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RWT34,1,512,10192,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,54.26664773534006,2024-4-11_toxgreen,2024-4-11_toxgreen-1
RWT34,3,512,13492,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,71.83728524776373,2024-4-11_toxgreen,2024-4-11_toxgreen-3
RWT34,2,512,10857,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-11_toxgreen,57.807397415873915,2024-4-11_toxgreen,2024-4-11_toxgreen-2
RWT34,1,512,13502,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,66.95538621749839,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RWT34,2,512,13187,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,65.3933252888573,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RWT34,3,512,13251,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,65.7106963981685,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RWT38,1,512,12358,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,54.187494518986234,2024-4-26_toxgreen,2024-4-26_toxgreen-1
RWT38,2,512,12502,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,54.81890730509515,2024-4-26_toxgreen,2024-4-26_toxgreen-2
RWT38,3,512,13003,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,57.01569762343242,2024-4-26_toxgreen,2024-4-26_toxgreen-3
RWT38,1,512,13348,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,60.900643316654744,2024-4-27_toxgreen,2024-4-27_toxgreen-1
RWT38,2,512,11200,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,51.10033002296473,2024-4-27_toxgreen,2024-4-27_toxgreen-2
RWT38,3,512,11057,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.44788830927867,2024-4-27_toxgreen,2024-4-27_toxgreen-3
RWT39,1,512,13753,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,62.21387858499955,2024-4-23_toxgreen,2024-4-23_toxgreen-1
RWT39,3,512,13643,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,61.7162761241292,2024-4-23_toxgreen,2024-4-23_toxgreen-3
RWT39,2,512,14149,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-23_toxgreen,64.00524744413282,2024-4-23_toxgreen,2024-4-23_toxgreen-2
RWT39,1,512,8809,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.119958484313266,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RWT39,2,512,12095,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,66.07003040841968,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RWT39,3,512,13608,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,74.33492962362753,2024-4-29_toxgreen,2024-4-29_toxgreen-3
RWT40,1,512,12253,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,60.76169066234689,2024-4-18_toxgreen,2024-4-18_toxgreen-1
RWT40,2,512,9848,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,48.83547944526175,2024-4-18_toxgreen,2024-4-18_toxgreen-2
RWT40,3,512,12375,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-18_toxgreen,61.366679339471375,2024-4-18_toxgreen,2024-4-18_toxgreen-3
RWT40,1,512,10487,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,57.286185108978685,2024-4-29_toxgreen,2024-4-29_toxgreen-1
RWT40,2,512,11725,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,64.04887197509059,2024-4-29_toxgreen,2024-4-29_toxgreen-2
RWT40,3,512,12758,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,69.69172781733099,2024-4-29_toxgreen,2024-4-29_toxgreen-3
YF3,1,512,7460,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,32.7106901692537,2024-4-26_toxgreen,2024-4-26_toxgreen-1
YF3,2,512,8840,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,38.76172936946418,2024-4-26_toxgreen,2024-4-26_toxgreen-2
YF3,3,512,10989,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,48.184688239936854,2024-4-26_toxgreen,2024-4-26_toxgreen-3
YF3,1,512,14578,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,66.51255456024819,2024-4-27_toxgreen,2024-4-27_toxgreen-1
YF3,2,512,10007,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,45.65723236962572,2024-4-27_toxgreen,2024-4-27_toxgreen-2
YF3,3,512,13555,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.84508691618633,2024-4-27_toxgreen,2024-4-27_toxgreen-3
YF6,1,512,10616,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,46.54915373147418,2024-4-26_toxgreen,2024-4-26_toxgreen-1
YF6,2,512,10231,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,44.86100149083575,2024-4-26_toxgreen,2024-4-26_toxgreen-2
YF6,3,512,11803,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,51.75392440585811,2024-4-26_toxgreen,2024-4-26_toxgreen-3
YF6,1,512,12135,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.366295073989015,2024-4-27_toxgreen,2024-4-27_toxgreen-1
YF6,2,512,10992,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.15132389396682,2024-4-27_toxgreen,2024-4-27_toxgreen-2
YF6,3,512,11444,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,52.213587212750745,2024-4-27_toxgreen,2024-4-27_toxgreen-3
