xShift,crossingAngle,axialRotation,zShift,energy
9.1,22.0,-8.33333,0.575,-7.315892
9.5,22.0,-83.3333,5.75,5.774351
9.3,22.0,-58.3333,1.325,-5.566951
9.5,28.0,-95.0,4.125,-3.471809
9.5,26.0,-110.0,3.0,-4.339647
9.3,28.0,-115.0,4.425,-0.006844
9.3,20.0,-93.3333,3.2,9.091471
9.5,20.0,-100.0,6.9,-1.886832
8.7,18.0,-60.0,4.95,-6.506609
9.3,20.0,-110.0,3.0,-3.724814
9.5,18.0,-100.0,4.2,-1.918493
9.5,28.0,-98.3333,4.625,-4.323613
9.3,24.0,-50.0,6.15,-5.295839
9.3,18.0,-106.667,3.85,-3.488208
9.5,28.0,-45.0,4.725,-3.088137
9.3,26.0,-56.6667,5.8,-4.742768
9.1,28.0,-106.667,2.5,-6.470824
9.3,18.0,-63.3333,2.75,-5.978499
9.1,24.0,-98.3333,4.625,-1.87511
9.1,22.0,-100.0,5.55,-4.080732
9.1,18.0,-53.3333,5.3,-7.246821
9.5,24.0,-90.0,4.05,0.557412
8.7,28.0,-103.333,6.05,-4.090047
9.1,20.0,-66.6667,3.25,3.159159
9.3,26.0,-110.0,7.05,-2.43277
9.1,20.0,-60.0,0.9,-6.943247
9.3,20.0,-98.3333,1.925,4.563189
9.3,22.0,-100.0,5.55,-3.170012
9.5,18.0,-60.0,3.6,-4.958715
9.5,24.0,-66.6667,1.9,-4.406095
8.9,18.0,-60.0,3.6,-8.698573
9.3,20.0,-15.0,0.225,-6.522628
8.7,20.0,-48.3333,5.225,8.449337
9.3,26.0,-60.0,4.95,-3.934439
8.9,22.0,-105.0,2.925,-3.514069
9.1,26.0,-46.6667,5.65,-2.121871
8.9,18.0,-65.0,0.975,-8.894763
8.9,24.0,-56.6667,3.1,-7.359174
9.5,22.0,-63.3333,2.75,-4.69497
9.3,20.0,-55.0,6.225,-5.732978
8.7,22.0,-61.6667,4.525,2.288169
8.9,28.0,-101.667,6.475,-5.295751
9.1,18.0,-101.667,6.475,-4.289895
9.3,26.0,-96.6667,3.7,-0.91067
9.5,28.0,-101.667,5.125,-3.992279
8.7,18.0,-58.3333,4.025,-10.336137
9.1,24.0,-110.0,5.7,-3.544215
9.5,24.0,-53.3333,1.25,-4.387674
9.3,28.0,-46.6667,4.3,-2.212874
9.5,22.0,-15.0,0.225,-5.202948
8.7,20.0,-16.6667,1.15,-3.081748
9.3,18.0,-11.6667,1.075,-6.943255
9.1,20.0,-10.0,0.15,-7.767565
9.5,18.0,-65.0,5.025,1.238875
9.3,18.0,-61.6667,1.825,-6.049845
9.5,28.0,-111.667,6.625,-2.745354
9.3,28.0,-61.6667,3.175,-5.072246
8.7,20.0,-13.3333,2.0,-8.940446
9.5,20.0,-115.0,4.425,-2.339421
9.5,28.0,-8.33333,0.575,-4.728081
9.1,18.0,-100.0,2.85,8.583125
8.7,28.0,-100.0,5.55,-4.408168
9.3,24.0,-55.0,3.525,-5.442358
8.7,26.0,-56.6667,5.8,-0.707524
9.5,28.0,-90.0,5.4,-2.804025
9.3,18.0,-6.66667,1.0,-6.900847
9.5,20.0,-95.0,6.825,-1.653819
9.5,24.0,-40.0,3.3,0.523045
9.5,22.0,-63.3333,4.1,-4.113359
9.5,18.0,-46.6667,1.6,-2.395325
8.7,24.0,-53.3333,3.95,-1.798498
8.9,22.0,-61.6667,3.175,-7.866777
8.9,20.0,-16.6667,1.15,-5.937759
9.1,24.0,-55.0,2.175,-5.57061
8.9,18.0,-60.0,6.3,3.529363
9.5,24.0,-56.6667,4.45,-4.524957
8.7,22.0,-106.667,6.55,0.36922
9.5,28.0,-40.0,0.6,9.595407
9.3,18.0,-46.6667,5.65,-5.369235
9.3,18.0,-113.333,6.2,5.261434
9.3,22.0,-60.0,6.3,-1.459725
9.3,22.0,-111.667,6.625,-0.285581
9.3,24.0,-58.3333,4.025,-5.52374
9.5,22.0,-38.3333,3.725,1.638926
9.5,18.0,-106.667,6.55,-2.099376
9.5,20.0,-90.0,4.05,2.726563
9.1,26.0,-101.667,5.125,-4.932264
9.1,26.0,-96.6667,6.4,-3.542069
9.3,20.0,-111.667,5.275,-3.172745
9.1,26.0,-90.0,6.75,3.128234
9.1,28.0,-10.0,1.5,-6.553208
9.5,26.0,-18.3333,2.075,-0.050467
9.5,18.0,-105.0,6.975,-1.969728
9.3,24.0,-108.333,4.775,-3.920451
8.7,18.0,-70.0,1.05,5.018433
9.1,20.0,-103.333,2.0,1.776059
9.5,20.0,-50.0,0.75,-3.3466
8.9,26.0,-113.333,3.5,4.380152
9.3,28.0,-58.3333,1.325,-5.154194
8.9,20.0,-55.0,0.825,0.082015
8.5,20.0,-106.667,3.85,4.260604
9.5,24.0,-53.3333,5.3,-4.452859
8.7,22.0,-105.0,2.925,0.8488
8.7,24.0,-51.6667,4.375,3.625815
9.3,18.0,-90.0,5.4,7.304609
9.5,18.0,-45.0,2.025,-1.895758
8.5,20.0,-56.6667,3.1,-9.911945
9.3,28.0,-115.0,5.775,-0.312261
8.5,20.0,-50.0,6.15,-8.547818
9.3,28.0,-108.333,6.125,-4.083267
9.5,20.0,-48.3333,5.225,-4.674956
9.5,28.0,-58.3333,5.375,-3.695886
9.1,22.0,-61.6667,3.175,-6.770231
9.5,28.0,-56.6667,1.75,-4.330182
8.9,22.0,-105.0,5.625,-4.982862
8.5,28.0,-60.0,3.6,-5.607142
9.1,22.0,-16.6667,2.5,7.553507
9.1,28.0,-110.0,7.05,-1.965685
9.5,18.0,-18.3333,0.725,-5.281282
9.1,22.0,-13.3333,0.65,-7.485681
9.3,26.0,-60.0,6.3,7.923748
9.3,24.0,-63.3333,1.4,-5.549384
9.3,18.0,-100.0,4.2,-2.223083
9.1,20.0,-43.3333,5.15,7.457424
8.7,24.0,-55.0,6.225,-6.71411
9.5,22.0,-71.6667,1.975,6.17219
8.7,26.0,-55.0,3.525,-2.212857
9.3,26.0,-108.333,4.775,-4.201008
9.3,20.0,-56.6667,4.45,-5.886267
8.7,26.0,-60.0,0.9,-5.997589
9.5,20.0,-98.3333,3.275,-1.400208
9.5,18.0,-103.333,2.0,-1.890876
9.1,20.0,-60.0,3.6,-7.130263
9.5,22.0,-108.333,6.125,-2.655051
9.5,20.0,-60.0,3.6,-4.843522
9.3,26.0,-43.3333,1.1,7.877689
8.5,26.0,-55.0,6.225,1.574209
9.3,24.0,-101.667,6.475,-3.334065
9.1,20.0,-60.0,4.95,-6.217786
9.3,22.0,-56.6667,4.45,-5.708763
9.5,26.0,-46.6667,1.6,-2.978298
9.5,20.0,-10.0,1.5,-5.558599
9.3,18.0,-10.0,1.5,-6.982917
8.7,20.0,-53.3333,5.3,-9.907584
9.5,28.0,-51.6667,5.725,-4.102313
9.1,26.0,-110.0,4.35,-4.48992
9.5,22.0,-96.6667,6.4,-1.912424
9.3,22.0,-93.3333,4.55,2.766535
8.7,20.0,-65.0,2.325,-7.452595
9.1,24.0,-50.0,0.75,3.59372
9.1,20.0,-48.3333,3.875,-2.077266
9.5,18.0,-43.3333,3.8,-2.954139
9.5,20.0,-113.333,3.5,-2.845274
9.1,24.0,-50.0,4.8,-5.047909
9.5,22.0,-100.0,1.5,-2.070108
9.5,28.0,-48.3333,1.175,-3.364996
9.3,24.0,-111.667,3.925,-3.956863
9.5,26.0,-51.6667,5.725,-4.242122
9.3,28.0,-98.3333,1.925,3.342079
9.1,18.0,-105.0,4.275,-4.611976
9.5,22.0,-3.33333,0.5,-5.065743
9.5,24.0,-98.3333,1.925,-2.129409
9.3,18.0,-41.6667,4.225,2.354578
9.5,24.0,-40.0,0.6,9.82758
9.3,28.0,-40.0,6.0,2.422442
8.9,22.0,-53.3333,3.95,-6.885953
9.3,28.0,-50.0,0.75,-2.879116
9.3,18.0,-98.3333,1.925,5.805026
8.9,24.0,-108.333,4.775,-4.048381
9.5,18.0,-61.6667,5.875,-2.835953
9.3,18.0,-70.0,1.05,-4.262801
9.5,24.0,-61.6667,1.825,-4.570189
8.5,18.0,-10.0,0.15,-10.359823
9.5,28.0,-20.0,3.0,1.035256
9.1,28.0,-96.6667,5.05,-3.599937
9.1,20.0,-113.333,3.5,-3.581268
9.1,26.0,-56.6667,3.1,-6.212535
8.7,24.0,-13.3333,2.0,0.196173
9.5,18.0,-96.6667,6.4,-1.712533
8.9,28.0,-51.6667,5.725,-6.403249
9.1,26.0,-55.0,6.225,-5.496169
9.5,18.0,-38.3333,5.075,-1.045396
9.1,24.0,-95.0,6.825,-2.452268
9.5,28.0,-15.0,0.225,-4.496437
9.5,24.0,-85.0,5.325,2.886916
9.3,18.0,-96.6667,3.7,2.493457
8.7,26.0,-106.667,3.85,-4.091679
9.5,24.0,-95.0,2.775,-1.082074
9.3,28.0,-50.0,4.8,-4.412934
9.1,28.0,-45.0,6.075,0.42123
9.3,28.0,-53.3333,5.3,-5.010135
9.5,20.0,-110.0,4.35,-2.662543
8.5,26.0,-100.0,6.9,8.032062
9.5,18.0,-41.6667,5.575,-3.576642
8.9,20.0,-101.667,3.775,0.713623
8.7,28.0,-103.333,4.7,-5.578875
8.9,28.0,-103.333,6.05,-5.499764
8.9,22.0,-106.667,5.2,-4.580075
9.5,22.0,-105.0,5.625,-2.462356
8.5,18.0,-55.0,4.875,-11.921845
9.5,22.0,-105.0,6.975,-2.304018
9.3,26.0,-101.667,6.475,-3.428471
9.3,28.0,-93.3333,4.55,-0.817511
9.5,18.0,-61.6667,3.175,-4.961628
9.1,22.0,-46.6667,4.3,1.392414
8.9,22.0,-98.3333,4.625,6.573917
9.5,20.0,-81.6667,6.175,9.654553
9.5,24.0,-98.3333,5.975,-2.30702
9.5,26.0,-93.3333,4.55,-2.762001
8.9,26.0,-11.6667,1.075,-7.800162
9.1,24.0,-108.333,6.125,-4.214479
8.5,20.0,-100.0,6.9,-0.279677
9.3,26.0,-10.0,0.15,-5.840193
9.3,18.0,-106.667,5.2,-3.355957
8.9,24.0,-63.3333,2.75,-6.934102
9.3,28.0,-100.0,6.9,-3.464274
9.3,22.0,-96.6667,3.7,1.021312
9.5,26.0,-120.0,4.5,5.297812
9.5,24.0,-101.667,3.775,-3.322304
9.5,24.0,-58.3333,5.375,-4.338686
9.5,26.0,-48.3333,5.225,-4.08499
8.9,20.0,-58.3333,1.325,-7.846086
9.5,18.0,-115.0,4.425,-1.847996
9.5,18.0,-68.3333,1.475,-4.596569
8.7,20.0,-55.0,6.225,-9.015274
8.7,24.0,-53.3333,5.3,-8.606414
8.5,22.0,-56.6667,5.8,-5.949506
9.3,24.0,-113.333,4.85,-2.641021
9.3,22.0,-106.667,5.2,-3.658566
9.3,26.0,-106.667,6.55,-3.813243
9.5,22.0,-90.0,2.7,6.065787
9.1,28.0,-51.6667,4.375,-4.487389
9.3,22.0,-16.6667,2.5,-1.757542
8.7,20.0,-10.0,1.5,-11.163833
8.5,18.0,-100.0,5.55,7.781312
8.9,24.0,-60.0,0.9,-7.307028
9.3,26.0,-13.3333,0.65,-5.71242
9.3,22.0,-18.3333,0.725,-4.57218
8.9,18.0,-55.0,6.225,-7.984764
9.5,20.0,-110.0,5.7,-2.543861
8.9,24.0,-98.3333,4.625,3.863141
9.5,24.0,-98.3333,3.275,-2.944935
9.1,20.0,-60.0,6.3,-0.012925
9.3,18.0,-3.33333,0.5,-5.397796
9.5,18.0,-103.333,3.35,-2.209205
9.5,28.0,-116.667,5.35,-1.781782
8.9,20.0,-63.3333,2.75,-7.948379
9.5,20.0,-116.667,5.35,5.683022
9.5,20.0,-51.6667,5.725,-4.720128
9.5,18.0,-88.3333,5.825,1.909013
9.3,18.0,-61.6667,3.175,-6.041097
9.5,24.0,-45.0,2.025,-2.442157
8.9,20.0,-111.667,3.925,-2.023452
9.3,20.0,-45.0,3.375,-0.885168
9.1,22.0,-100.0,4.2,-1.960398
8.9,18.0,-56.6667,4.45,-8.780507
9.5,26.0,-11.6667,1.075,-4.844951
8.7,18.0,-18.3333,0.725,-1.899296
8.5,22.0,-56.6667,3.1,-6.966656
8.9,28.0,-105.0,4.275,-6.637951
9.3,28.0,-53.3333,2.6,-4.629348
9.5,26.0,-18.3333,0.725,-3.184883
9.1,26.0,-50.0,2.1,-0.950561
9.5,26.0,-45.0,2.025,-2.370873
9.5,28.0,-45.0,0.675,-1.300719
9.5,26.0,-51.6667,4.375,-4.287803
9.3,28.0,-88.3333,5.825,0.786451
8.9,20.0,-6.66667,1.0,-7.889422
8.9,18.0,-105.0,4.275,-5.558511
8.5,18.0,-13.3333,0.65,-13.270318
9.5,26.0,-100.0,1.5,-2.612186
9.5,22.0,-66.6667,1.9,-4.559092
9.3,28.0,-15.0,0.225,-5.175211
9.1,28.0,-110.0,4.35,-4.773765
9.1,20.0,-105.0,5.625,-4.480398
9.3,20.0,-53.3333,3.95,-5.793328
9.5,22.0,-56.6667,4.45,-4.670859
8.9,26.0,-96.6667,5.05,3.329067
9.3,22.0,-58.3333,4.025,-5.722418
9.3,26.0,-115.0,4.425,0.033012
8.5,18.0,-58.3333,2.675,-12.20667
8.5,18.0,-18.3333,0.725,5.669936
9.3,20.0,-110.0,7.05,-1.363814
9.3,20.0,-110.0,5.7,-3.333349
9.1,18.0,-60.0,6.3,-1.253805
9.1,18.0,-46.6667,2.95,7.931954
8.5,28.0,-61.6667,3.175,-4.742534
9.5,18.0,-51.6667,5.725,-4.862586
9.5,20.0,-13.3333,0.65,-5.49451
9.5,18.0,-40.0,6.0,-3.145486
8.9,18.0,-63.3333,2.75,-8.173421
9.5,28.0,-35.0,4.575,8.464062
9.1,26.0,-56.6667,5.8,-5.003464
9.1,20.0,-100.0,4.2,-1.498322
9.3,18.0,-50.0,4.8,-5.807542
8.7,26.0,-98.3333,5.975,-1.292701
8.7,20.0,-11.6667,1.075,-11.061224
9.3,24.0,-61.6667,4.525,-4.081625
9.1,28.0,-3.33333,0.5,2.333427
9.3,20.0,-51.6667,1.675,-4.222557
9.1,18.0,-48.3333,5.225,-5.992705
9.5,18.0,-85.0,6.675,3.539626
9.5,20.0,-55.0,6.225,-4.705307
8.9,24.0,-96.6667,6.4,-2.212562
9.5,24.0,-20.0,0.3,-3.153901
9.5,22.0,-100.0,2.85,-2.457244
8.5,22.0,-55.0,4.875,-10.649237
9.5,24.0,-16.6667,1.15,-4.483493
9.5,20.0,-20.0,0.3,-4.665584
8.7,28.0,-101.667,6.475,-4.156976
9.5,28.0,-36.6667,5.5,1.670496
8.7,26.0,-105.0,6.975,-3.140558
9.5,22.0,-40.0,3.3,0.23893
9.3,26.0,-50.0,4.8,-4.714179
9.1,26.0,-48.3333,2.525,1.393117
9.3,18.0,-41.6667,2.875,7.199215
9.3,24.0,-55.0,2.175,-5.250119
8.9,26.0,-65.0,2.325,-5.686902
9.5,18.0,-15.0,1.575,-5.650796
8.9,24.0,-56.6667,5.8,-6.039135
9.3,28.0,-38.3333,5.075,8.893013
9.3,26.0,-50.0,6.15,-5.073902
9.5,24.0,-60.0,3.6,-4.562493
9.5,26.0,-16.6667,1.15,-3.924947
8.5,18.0,-60.0,0.9,-10.069118
9.5,18.0,-63.3333,5.45,-1.407197
8.7,28.0,-105.0,2.925,-0.06139
9.1,26.0,-46.6667,4.3,3.359576
8.9,26.0,-105.0,6.975,-5.084398
9.5,20.0,-100.0,4.2,-2.053479
9.1,18.0,-5.0,0.075,-4.236507
9.5,20.0,-55.0,3.525,-4.79194
9.5,18.0,-40.0,3.3,0.509386
8.7,26.0,-55.0,2.175,9.770239
8.9,26.0,-111.667,3.925,-0.176486
8.7,22.0,-56.6667,5.8,-7.311918
9.5,24.0,-51.6667,1.675,-4.29017
9.5,26.0,-113.333,6.2,-1.981446
8.7,26.0,-10.0,0.15,-6.456166
9.1,26.0,-98.3333,4.625,-3.089841
9.5,28.0,-50.0,4.8,-4.037736
9.5,26.0,-41.6667,4.225,-1.636032
8.9,18.0,-51.6667,4.375,-7.558362
8.7,18.0,-60.0,3.6,-10.149311
9.5,20.0,-103.333,4.7,-2.306755
9.1,28.0,-106.667,3.85,-6.356295
9.3,18.0,-60.0,3.6,-6.063058
9.3,22.0,-51.6667,3.025,-5.041358
8.7,26.0,-65.0,2.325,-4.357582
8.5,24.0,-55.0,4.875,-9.33276
9.1,18.0,-55.0,3.525,-7.277377
9.1,22.0,-58.3333,2.675,-6.893363
8.5,24.0,-106.667,2.5,9.564604
9.1,20.0,-58.3333,5.375,-6.591669
9.5,18.0,-93.3333,5.9,-0.918776
9.5,20.0,-100.0,1.5,-1.179132
9.5,28.0,-40.0,1.95,4.404272
8.9,20.0,-61.6667,1.825,-8.708647
9.3,26.0,-66.6667,3.25,4.053117
9.3,22.0,-110.0,5.7,-3.553776
9.3,24.0,-56.6667,5.8,-5.167329
9.5,22.0,-93.3333,3.2,0.212501
8.7,24.0,-61.6667,1.825,-9.153712
9.3,24.0,-91.6667,4.975,2.162375
9.5,24.0,-113.333,6.2,-1.317329
9.3,28.0,-58.3333,4.025,-5.117668
9.3,22.0,-56.6667,3.1,-5.681605
9.1,18.0,-103.333,2.0,1.977261
9.3,20.0,-98.3333,5.975,-2.836148
9.1,26.0,-61.6667,3.175,-6.136182
9.1,18.0,-53.3333,3.95,-7.144521
8.9,22.0,-58.3333,1.325,-7.287609
9.3,24.0,-6.66667,1.0,-6.05787
9.3,20.0,-60.0,4.95,-5.542972
9.1,28.0,-110.0,5.7,-3.426847
8.7,20.0,-110.0,3.0,-1.13236
9.5,20.0,-98.3333,1.925,-0.662809
9.1,20.0,-63.3333,1.4,-7.166203
9.1,28.0,-103.333,3.35,-5.742073
9.5,20.0,-106.667,6.55,-2.300269
8.7,28.0,-51.6667,5.725,-5.960726
9.3,18.0,-5.0,0.075,-5.916359
9.1,28.0,-101.667,2.425,4.00077
9.3,26.0,-70.0,1.05,-3.930883
9.3,24.0,-46.6667,4.3,-3.023265
9.5,24.0,-41.6667,1.525,1.478253
8.9,28.0,-108.333,4.775,-3.932357
9.3,18.0,-100.0,1.5,4.356587
9.5,22.0,-16.6667,2.5,-3.777881
9.3,20.0,-6.66667,1.0,-6.607449
9.5,26.0,-63.3333,4.1,-3.105848
8.5,28.0,-10.0,0.15,2.449614
9.5,26.0,-55.0,0.825,-4.368416
9.3,26.0,-55.0,6.225,-4.898549
8.7,28.0,-60.0,2.25,-6.924282
9.5,18.0,-91.6667,2.275,7.127074
9.5,18.0,-110.0,4.35,-2.457178
9.5,26.0,-38.3333,5.075,0.128285
9.5,26.0,-63.3333,2.75,-4.408096
8.5,18.0,-55.0,2.175,8.871466
9.5,22.0,-8.33333,0.575,-5.354398
9.3,24.0,-106.667,6.55,-3.671841
9.3,18.0,-50.0,0.75,-0.0426
9.5,26.0,-40.0,0.6,9.920239
9.5,26.0,-53.3333,2.6,-4.348425
8.5,26.0,-60.0,0.9,2.274913
9.5,18.0,-51.6667,1.675,-4.377325
9.5,18.0,-38.3333,2.375,6.974257
8.5,22.0,-60.0,2.25,-10.52854
8.7,28.0,-56.6667,1.75,2.111783
9.3,24.0,-110.0,5.7,-3.702498
9.5,18.0,-66.6667,1.9,-4.797544
9.5,26.0,-56.6667,4.45,-4.379948
9.1,24.0,-96.6667,5.05,-0.838031
9.5,24.0,-118.333,4.925,5.252811
9.1,18.0,-103.333,4.7,-4.449044
8.7,24.0,-108.333,4.775,1.941068
9.1,24.0,-50.0,2.1,-0.750595
9.1,24.0,-93.3333,5.9,1.7119
9.5,28.0,-55.0,6.225,-3.914051
8.9,20.0,-50.0,3.45,3.602748
9.1,22.0,-60.0,0.9,-6.694115
9.1,26.0,-106.667,3.85,-5.583822
8.5,28.0,-63.3333,2.75,-3.073296
9.1,22.0,-110.0,7.05,0.52017
9.1,26.0,-98.3333,3.275,8.396531
8.7,18.0,-20.0,0.3,6.495931
9.3,24.0,-100.0,6.9,-3.127644
9.3,18.0,-95.0,5.475,-0.181675
8.7,22.0,-51.6667,5.725,-8.914417
9.3,22.0,-91.6667,4.975,3.592617
8.9,18.0,-70.0,1.05,-0.772703
9.1,24.0,-101.667,6.475,-4.446235
8.5,24.0,-100.0,6.9,6.388492
9.5,20.0,-103.333,2.0,-2.26982
9.5,18.0,-101.667,6.475,-1.906513
9.1,18.0,-113.333,3.5,-3.236594
8.9,18.0,-58.3333,5.375,-7.434488
8.7,26.0,-58.3333,2.675,-6.928208
9.5,24.0,-96.6667,3.7,-2.620624
9.3,28.0,-53.3333,1.25,-4.532841
9.1,20.0,-46.6667,2.95,6.119673
9.1,28.0,-98.3333,5.975,-4.735022
9.5,24.0,-38.3333,2.375,6.216114
9.3,28.0,-111.667,5.275,-3.638518
9.5,26.0,-70.0,2.4,3.598057
8.9,22.0,-58.3333,5.375,-6.415977
9.3,18.0,-90.0,6.75,2.648083
9.5,18.0,-36.6667,2.8,9.767764
8.9,20.0,-56.6667,3.1,-8.449969
9.3,28.0,-101.667,2.425,-3.010236
9.3,26.0,-45.0,0.675,4.856377
8.9,22.0,-55.0,2.175,-5.065676
8.9,24.0,-103.333,6.05,-5.234111
9.3,24.0,-111.667,6.625,-0.831422
9.1,26.0,-58.3333,1.325,-6.074663
9.1,20.0,-53.3333,2.6,-5.856314
9.5,20.0,-51.6667,3.025,-4.689955
9.3,18.0,-55.0,0.825,-4.906757
8.9,28.0,-53.3333,5.3,-6.63237
9.1,28.0,-61.6667,1.825,-6.306156
9.3,20.0,-53.3333,5.3,-5.826313
9.3,28.0,-110.0,7.05,-2.931913
9.5,22.0,-58.3333,5.375,-4.570378
8.5,20.0,-103.333,6.05,5.998374
9.5,26.0,-15.0,1.575,-4.332429
9.3,22.0,-50.0,3.45,-4.676419
9.1,24.0,-106.667,5.2,-4.721399
9.5,20.0,-55.0,0.825,-4.523797
9.5,22.0,-100.0,6.9,-1.992906
8.7,28.0,-96.6667,6.4,0.374008
8.5,22.0,-60.0,4.95,3.512659
9.1,24.0,-51.6667,1.675,-2.513276
9.5,24.0,-50.0,3.45,-4.277125
9.1,22.0,-45.0,4.725,4.642502
8.9,22.0,-63.3333,2.75,-7.459892
9.1,22.0,-60.0,2.25,-6.929791
9.1,28.0,-100.0,2.85,5.935004
9.3,28.0,-43.3333,2.45,3.886674
8.7,20.0,-13.3333,0.65,-10.821474
9.1,20.0,-18.3333,0.725,-5.136649
9.3,18.0,-100.0,5.55,-2.943539
9.5,26.0,-40.0,1.95,3.777507
9.1,22.0,-61.6667,4.525,-4.529997
8.5,20.0,-60.0,4.95,-2.259615
9.3,26.0,-43.3333,2.45,3.458372
8.5,28.0,-50.0,6.15,0.347911
8.5,26.0,-11.6667,1.075,-7.751592
9.3,26.0,-45.0,3.375,-0.506227
8.9,18.0,-63.3333,1.4,-8.999839
9.3,20.0,-41.6667,4.225,1.983174
8.7,22.0,-13.3333,0.65,-10.003591
9.5,24.0,-58.3333,2.675,-4.563546
8.9,26.0,-110.0,7.05,6.283315
9.5,26.0,-93.3333,3.2,-0.934378
9.5,18.0,-101.667,2.425,-1.642509
9.5,22.0,-53.3333,1.25,-4.436014
9.3,20.0,-88.3333,5.825,7.080997
8.7,18.0,-100.0,6.9,-5.696865
8.5,18.0,-53.3333,3.95,-6.674627
9.3,18.0,-96.6667,5.05,-0.975957
8.9,24.0,-61.6667,4.525,0.90137
9.1,20.0,-101.667,2.425,4.559141
9.5,22.0,-81.6667,6.175,7.710471
9.3,24.0,-105.0,5.625,-3.680638
8.7,22.0,-103.333,6.05,-3.653458
8.5,18.0,-106.667,3.85,2.616074
9.3,18.0,-58.3333,4.025,-6.061807
9.5,22.0,-116.667,5.35,3.613355
9.1,22.0,-110.0,5.7,-3.637728
9.5,22.0,-60.0,4.95,-4.516966
8.9,22.0,-111.667,3.925,-2.111762
8.9,20.0,-15.0,0.225,-9.070993
8.9,26.0,-103.333,4.7,-5.782483
9.3,24.0,-100.0,4.2,-3.407905
9.1,24.0,-103.333,3.35,-4.155262
9.1,26.0,-108.333,4.775,-4.763556
9.5,28.0,-55.0,2.175,-4.285613
8.7,24.0,-103.333,4.7,-4.66209
9.3,24.0,-46.6667,5.65,-4.423357
8.7,28.0,-58.3333,4.025,-7.042712
9.3,18.0,-55.0,2.175,-5.782959
9.5,22.0,-111.667,3.925,-2.986558
8.5,24.0,-58.3333,1.325,9.667475
9.1,24.0,-95.0,5.475,0.349505
9.1,26.0,-108.333,6.125,-4.276066
9.3,24.0,-55.0,6.225,-5.240421
9.3,24.0,-61.6667,5.875,8.887376
8.9,22.0,-103.333,6.05,-5.203359
9.1,22.0,-51.6667,5.725,-6.731535
8.9,24.0,-51.6667,1.675,5.584366
9.3,28.0,-55.0,4.875,-5.064196
9.5,24.0,-36.6667,5.5,0.637467
9.5,24.0,-68.3333,1.475,-4.253536
9.3,22.0,-61.6667,5.875,2.424482
9.1,20.0,-100.0,2.85,7.883509
9.3,28.0,-65.0,0.975,-5.275703
9.5,20.0,-96.6667,6.4,-1.816733
9.1,24.0,-56.6667,1.75,-6.028568
9.5,18.0,-58.3333,4.025,-4.946641
9.3,24.0,-16.6667,1.15,-4.429561
9.1,26.0,-100.0,5.55,-4.583729
9.5,20.0,-20.0,1.65,-1.188045
8.5,26.0,-56.6667,3.1,5.155254
9.1,20.0,-106.667,5.2,-4.469677
8.7,24.0,-56.6667,3.1,-7.090471
9.5,28.0,-41.6667,4.225,-1.248657
9.3,22.0,-20.0,0.3,-2.992017
8.9,22.0,-105.0,6.975,-4.579501
9.3,18.0,-53.3333,2.6,-5.654286
8.7,26.0,-56.6667,3.1,-5.155211
9.5,28.0,-96.6667,3.7,-3.645721
8.5,26.0,-105.0,6.975,7.258059
8.9,26.0,-110.0,4.35,-2.603159
9.3,20.0,-43.3333,5.15,-1.978703
9.1,28.0,-60.0,0.9,-6.07735
9.3,18.0,-105.0,2.925,-3.242573
8.9,22.0,-53.3333,1.25,2.650045
9.1,28.0,-53.3333,3.95,-5.126296
8.9,24.0,-106.667,5.2,-4.675686
9.5,22.0,-41.6667,4.225,-2.26609
9.1,22.0,-115.0,4.425,3.146502
8.7,28.0,-63.3333,1.4,-7.797662
9.3,18.0,-70.0,2.4,9.011923
9.3,18.0,-18.3333,2.075,-0.01921
9.5,18.0,-50.0,6.15,-4.834236
9.5,26.0,-113.333,4.85,-3.082212
9.3,22.0,-65.0,0.975,-5.670946
9.1,22.0,-93.3333,5.9,3.76044
8.7,28.0,-50.0,6.15,-5.094316
8.7,20.0,-96.6667,6.4,7.422715
8.5,20.0,-15.0,0.225,-11.481906
9.3,26.0,-60.0,3.6,-5.309139
8.9,22.0,-51.6667,1.675,7.708644
9.3,18.0,-91.6667,4.975,6.052447
9.5,24.0,-100.0,6.9,-2.086038
9.3,28.0,-98.3333,3.275,-1.971873
9.5,20.0,-110.0,3.0,-2.671676
8.9,24.0,-101.667,6.475,-5.189532
9.5,28.0,-98.3333,5.975,-3.455628
8.7,20.0,-105.0,2.925,0.682306
9.3,22.0,-96.6667,5.05,-1.847012
9.5,28.0,-108.333,6.125,-3.275044
8.9,26.0,-56.6667,4.45,-7.357472
9.3,22.0,-105.0,2.925,-3.589475
9.3,22.0,-51.6667,4.375,-5.482942
9.3,20.0,-8.33333,0.575,-6.620453
9.1,24.0,-96.6667,6.4,-3.225586
9.3,18.0,-101.667,3.775,-2.66482
9.1,22.0,-106.667,5.2,-4.589525
9.3,26.0,-108.333,6.125,-3.895048
8.9,24.0,-55.0,4.875,-7.796889
9.3,20.0,-105.0,4.275,-3.496459
9.5,28.0,-60.0,3.6,-4.291179
8.7,26.0,-6.66667,1.0,-3.28195
8.5,20.0,-56.6667,1.75,4.34968
9.5,18.0,-96.6667,5.05,-1.48861
8.7,18.0,-108.333,4.775,2.050801
8.9,28.0,-63.3333,2.75,-5.968739
9.5,26.0,-58.3333,5.375,-4.04431
8.9,18.0,-56.6667,3.1,-8.844798
