xShift,crossingAngle,axialRotation,zShift,density
9.247394570503157,21.05612981598931,87.74161889206036,0.2443567813900579,0.88
9.219315520342821,18.02837161323928,74.97299417041395,3.499251299275266,0.9
9.356364764798531,21.11839318008318,12.914321174156829,1.4171571926310151,0.88
9.299606810492122,24.483628833675564,18.093325543363893,3.8804168495040283,0.91
9.377998850540182,19.050353709975393,82.09443154730722,4.550150532215156,1.0
9.451277080321146,26.828396987707155,24.228806318103032,4.697493493003693,0.88
9.34530516077413,18.0,29.478169442863205,4.421848144197274,1.0
9.46254765696518,28.0,21.330398926889792,3.9301845309178858,1.0
9.483036817714598,27.561288951214973,47.0690202498965,1.4091579829787295,0.98
9.136596467959201,24.611754939614663,77.07602866296791,3.5620555702483516,0.88
9.5,27.070272551931087,6.159749448129702,1.3326187917218397,0.9
8.560929621721522,18.865174587295726,40.749055122476356,0.41924912344386256,0.99
8.988095665978898,28.0,51.8445951208917,0.6360222688244572,0.9
9.441395902235064,28.0,12.827882356287086,2.431219298325657,0.97
9.253931563464532,23.142442176024414,40.91418888120808,5.482543093567447,0.98
9.5,23.53179275410389,23.059144635587874,3.6504955612540035,1.0
9.30325099245474,24.578406851378894,18.98909714489919,2.5704136668689777,0.88
8.896398107717978,18.0,86.07440599224253,6.0,0.8
9.395952162398688,18.049706606533572,12.233513424037907,3.317578749391142,0.98
8.84877022240882,25.0408733216951,37.26217742818126,5.356834350241291,1.0
9.493651954764616,18.0,64.46974199185972,1.7837859112221306,1.0
9.042474713958104,22.119996985620745,82.69107073373864,5.045669430671585,0.89
8.915868337241449,25.92662736626881,42.79097770035325,0.5395513522810412,0.99
9.432818247133184,25.957296340718077,71.43821974519244,2.1567429670927343,0.86
9.414467032939186,24.902399845551734,72.82186375608377,4.1836377004469405,0.88
9.401641555158019,18.0,23.87809362539987,4.922024673304584,0.95
9.208998869197412,27.44801640253308,96.08637586704617,0.8569743452027186,0.86
9.495216998655685,23.762508724146947,37.03916700904386,5.022786780647276,1.0
8.890533748343543,18.0,84.95807518882037,5.714326845513533,0.8
8.557660911720495,21.121940445431136,72.88556437905612,4.023236047567279,0.86
9.5,23.44200710824447,64.05959062911278,2.3778089784272107,0.97
9.134879344549189,18.0,70.9409650118686,3.1428324469804743,0.99
9.5,25.262756681104165,48.83852671815402,1.3098237321386206,0.97
9.359110538342202,25.583803060793326,40.75448081032076,1.7323473597953765,0.88
9.393695234553775,18.0,51.85296317904407,1.4729783804613357,0.99
9.376794380382073,23.863820418854566,33.400277092431466,3.768825065683533,0.91
9.175556916014992,23.738372073187097,94.2542762662811,0.6048728302301923,0.89
8.904967057448227,25.61008860632668,18.211760759158036,3.839434822198653,0.89
9.5,21.927157195875036,63.21542855696167,2.6926856873573466,0.88
8.5,22.88135755569104,78.34378426268024,4.60448921285231,0.97
8.547729776298855,24.741307865764334,68.02480980515477,2.5970056257253438,0.89
9.316185394381604,20.571030156054043,28.4180813574068,3.8611342433162394,1.0
9.425176502210208,22.165608960532836,21.281899810383067,4.810837212372999,1.0
9.5,20.165822940408134,40.584543985993996,4.728130868070796,0.88
8.725137353632386,28.0,16.79571835688252,3.325443289007882,0.8
9.383311038633092,18.870098008149313,22.570470354274832,3.2061751061330392,0.99
9.424161968091878,18.259904287603646,58.51322035542934,2.053883279865163,1.0
8.852683280028126,21.990971429654664,25.03711162663301,4.470963978772905,0.84
9.272999842072354,25.004771115232288,6.024961504988746,2.0300950005400336,1.0
8.756992913972141,24.20938372992872,61.21062420570421,2.6018824678685055,0.89
