,xShift,crossingAngle,negCross,axialRotation,negRot,zShift,density,interface
33,7.4442,35.0,true,56.6521,true,1.7314,1.0,000110011001100110000
34,6.9844,45.0,true,52.3882,true,2.5347,1.0,000110011001100110000
35,6.948,45.0,true,60.0769,true,1.027,1.0,000110011001100110000
36,7.3474,38.5295,true,50.8065,true,4.4029,1.0,000110011001100110000
37,7.4419,43.7568,true,37.0707,true,1.5711,1.0,000110011001100110000
38,6.71,42.8887,true,50.2766,true,3.3473,1.0,000110011001100110000
39,7.4312,44.5164,true,73.4579,true,5.0959,0.98,000110011001100110000
40,6.8883,39.7957,true,45.9975,true,0.743,0.98,000110011001100110000
41,7.3908,41.3683,true,66.4097,true,5.4523,1.0,000110011001100110000
42,6.6336,40.737,true,41.2266,true,2.4705,1.0,000110011001100110000
43,6.6984,42.5636,true,54.0924,true,0.3212,0.98,000110011001100110000
44,6.9564,35.0,true,43.01,true,2.4909,1.0,000110011001100110000
45,7.2842,35.0,true,2.1751,true,4.4882,0.91,000110011001100110000
46,6.9299,44.8951,true,44.3531,true,1.1592,1.0,000110011001100110000
47,7.0837,35.0,true,49.8291,true,2.5538,1.0,000110011001100110000
48,6.6827,38.451,true,40.3248,true,0.83,0.98,000110011001100110000
49,7.0383,37.2581,true,65.5151,true,2.8348,1.0,000110011001100110000
50,7.0132,44.2206,true,38.6283,true,1.2434,0.93,000110011001100110000
51,6.5358,43.6025,true,56.3033,true,0.6528,1.0,000110011001100110000
52,6.9318,37.9133,true,61.3218,true,2.0898,1.0,000110011001100110000
53,6.5,37.4099,true,52.715,true,4.3829,1.0,000110011001100110000
54,6.9968,38.0387,true,35.7792,true,1.5902,1.0,000110011001100110000
55,7.2246,42.1241,true,53.1893,true,1.1276,1.0,000110011001100110000
56,7.1476,36.1135,true,53.85,true,0.939,0.96,000110011001100110000
57,7.5,40.0355,true,73.2904,true,0.3607,0.98,000110011001100110000
58,7.4356,40.1733,true,21.56,true,0.7227,1.0,000110011001100110000
59,6.717,36.8767,true,57.1153,true,3.6363,1.0,000110011001100110000
60,7.2099,44.9489,true,45.991,true,4.0115,1.0,000110011001100110000
61,6.8932,40.6157,true,59.4788,true,1.3555,1.0,000110011001100110000
62,7.3798,35.9166,true,7.8616,true,5.4121,0.98,000110011001100110000
63,7.2533,37.8291,true,69.005,true,2.5995,1.0,000110011001100110000
64,7.3543,38.988,true,18.5704,true,2.7682,1.0,000110011001100110000
65,6.5,43.1219,true,55.8622,true,4.9805,0.99,000110011001100110000
66,6.5,45.0,true,41.9144,true,1.6732,1.0,000110011001100110000
67,6.6739,40.8212,true,37.2047,true,1.6945,1.0,000110011001100110000
68,7.4538,43.7298,true,27.2761,true,3.0987,1.0,000110011001100110000
69,7.3346,35.0,true,52.9009,true,5.7469,0.98,000110011001100110000
70,6.6351,35.176,true,48.2914,true,0.4464,0.98,000110011001100110000
71,7.3771,45.0,true,36.3631,true,4.1505,1.0,000110011001100110000
72,6.524,41.4233,true,48.0678,true,4.6287,1.0,000110011001100110000
73,6.8633,39.0794,true,31.4084,true,0.8205,0.93,000110011001100110000
74,6.6636,42.1077,true,50.9477,true,2.0633,1.0,000110011001100110000
75,7.4814,38.0597,true,66.7976,true,2.8245,1.0,000110011001100110000
76,6.6987,38.5532,true,45.7821,true,4.9677,1.0,000110011001100110000
77,6.5,44.36,true,40.0896,true,3.9475,1.0,000110011001100110000
78,7.1407,44.0154,true,62.7825,true,0.2829,0.99,000110011001100110000
79,7.0259,36.0306,true,59.4295,true,4.7208,1.0,000110011001100110000
80,7.5,45.0,true,73.9493,true,1.5283,0.99,000110011001100110000
81,6.6754,35.0,true,51.102,true,2.921,1.0,000110011001100110000
82,6.6,41.7281,true,58.6944,true,4.2193,1.0,000110011001100110000
83,7.3877,37.3792,true,82.0744,true,0.7883,0.92,000110011001100110000
84,7.2909,35.0,true,62.4164,true,4.9913,1.0,000110011001100110000
85,6.746,45.0,true,59.7293,true,3.8422,1.0,000110011001100110000
86,7.4584,44.8308,true,27.7774,true,2.8602,0.93,000110011001100110000
87,6.7275,40.6027,true,43.5003,true,3.3277,1.0,000110011001100110000
88,7.4212,41.9425,true,81.5652,true,0.4706,0.92,000110011001100110000
89,7.3507,42.0023,true,60.6263,true,1.8542,1.0,000110011001100110000
90,7.5,35.0,true,16.0308,true,2.556,1.0,000110011001100110000
91,6.8036,38.0342,true,47.0871,true,1.0753,1.0,000110011001100110000
92,7.1714,39.4942,true,45.0758,true,1.739,1.0,000110011001100110000
93,7.17,41.1282,true,63.3179,true,3.6789,1.0,000110011001100110000
94,7.0017,37.7364,true,59.5571,true,4.4674,1.0,000110011001100110000
95,7.5,44.1652,true,11.7534,true,4.5294,1.0,000110011001100110000
96,7.1441,43.565,true,62.7987,true,5.868,0.99,000110011001100110000
97,7.3348,35.2327,true,50.3122,true,1.819,1.0,000110011001100110000
98,6.9476,39.8032,true,39.8354,true,0.7062,0.98,000110011001100110000
99,6.8768,45.0,true,41.7238,true,3.6871,1.0,000110011001100110000
100,7.3059,38.417,true,76.8432,true,1.4,0.93,000110011001100110000
101,7.2152,38.1656,true,50.6279,true,3.0582,1.0,000110011001100110000
102,6.9497,35.0,true,63.1492,true,3.1715,0.91,000110011001100110000
103,7.1436,42.9149,true,71.764,true,3.8949,0.87,000110011001100110000
104,7.4175,41.751,true,35.8794,true,4.2107,1.0,000110011001100110000
105,6.6256,45.0,true,46.8432,true,3.4483,1.0,000110011001100110000
106,7.3163,43.2366,true,75.3137,true,4.6116,0.99,000110011001100110000
107,7.0255,44.8127,true,59.6902,true,1.7255,1.0,000110011001100110000
108,7.4172,36.7643,true,64.1475,true,3.171,1.0,000110011001100110000
109,7.4472,45.0,true,68.8678,true,4.6263,1.0,000110011001100110000
110,6.5024,40.0895,true,36.1156,true,4.7346,1.0,000110011001100110000
111,7.067,42.9205,true,39.4316,true,1.9652,1.0,000110011001100110000
112,7.0793,38.6954,true,62.7346,true,1.2282,1.0,000110011001100110000
113,6.5,35.0,true,41.5024,true,5.7909,0.99,000110011001100110000
114,7.2722,40.7733,true,49.761,true,4.2838,1.0,000110011001100110000
115,7.2051,40.7346,true,73.8012,true,0.0218,0.9,000110011001100110000
116,7.4154,42.5981,true,34.0481,true,3.8337,1.0,000110011001100110000
117,6.7883,43.4626,true,31.5814,true,3.2898,0.91,000110011001100110000
118,7.2982,40.3307,true,26.6523,true,3.9979,0.99,000110011001100110000
119,6.7387,37.4929,true,36.4391,true,1.9142,0.94,000110011001100110000
120,7.3379,40.4078,true,31.1637,true,2.4563,1.0,000110011001100110000
121,6.6313,35.1632,true,37.9364,true,3.2541,0.99,000110011001100110000
122,7.2495,45.0,true,75.2526,true,2.9304,1.0,000110011001100110000
123,7.3405,43.5041,true,45.5085,true,5.4297,0.98,000110011001100110000
124,7.3232,42.4089,true,21.4992,true,3.7385,1.0,000110011001100110000
125,7.4371,45.0,true,49.1168,true,5.7144,0.98,000110011001100110000
126,7.2649,40.7197,true,2.437,true,3.5191,0.95,000110011001100110000
127,6.5311,39.3548,true,42.9987,true,2.5239,1.0,000110011001100110000
128,7.0091,45.0,true,60.634,true,3.6134,1.0,000110011001100110000
129,7.2461,36.5883,true,50.8517,true,3.3544,1.0,000110011001100110000
130,7.1838,35.8232,true,52.6113,true,1.1442,1.0,000110011001100110000
131,7.4532,43.7621,true,64.1673,true,5.1156,1.0,000110011001100110000
132,6.7815,38.3348,true,39.1347,true,0.9241,0.94,000110011001100110000
133,6.5,36.2054,true,58.2673,true,3.9862,0.99,000110011001100110000
134,7.194,37.7983,true,52.7243,true,5.0853,1.0,000110011001100110000
135,6.5,37.5656,true,59.595,true,1.0774,0.99,000110011001100110000
136,7.3206,35.2413,true,69.5855,true,0.7167,1.0,000110011001100110000
137,6.8982,35.0,true,47.7848,true,1.2168,1.0,000110011001100110000
138,7.5,37.6929,true,23.0544,true,1.0436,1.0,000110011001100110000
139,7.5,39.567,true,20.5127,true,0.3624,0.98,000110011001100110000
140,6.5,37.7365,true,39.7785,true,0.6865,0.97,000110011001100110000
141,6.622,37.5979,true,55.7102,true,5.6921,0.98,000110011001100110000
142,7.4281,44.4392,true,20.3308,true,4.3751,0.93,000110011001100110000
143,7.5,35.0,true,73.9879,true,5.863,0.98,000110011001100110000
144,7.3748,45.0,true,49.0295,true,5.145,1.0,000110011001100110000
145,7.3067,40.9464,true,41.7493,true,5.9745,0.99,000110011001100110000
146,6.8467,40.5727,true,37.2519,true,0.988,0.92,000110011001100110000
147,6.8607,40.2604,true,46.9791,true,3.3771,1.0,000110011001100110000
148,7.5,38.9934,true,39.04,true,4.1789,1.0,000110011001100110000
149,7.0086,36.1278,true,57.8621,true,3.1105,1.0,000110011001100110000
150,6.572,42.1733,true,58.9582,true,4.0803,1.0,000110011001100110000
151,7.3316,40.5912,true,54.309,true,1.6137,1.0,000110011001100110000
152,7.4846,43.9752,true,65.6275,true,4.9618,1.0,000110011001100110000
153,7.5,43.8736,true,36.3574,true,1.5629,1.0,000110011001100110000
154,7.1808,37.4685,true,58.1884,true,5.0793,0.98,000110011001100110000
155,7.3629,37.7352,true,60.103,true,3.6401,1.0,000110011001100110000
156,7.5,37.3677,true,4.7356,true,4.3059,0.93,000110011001100110000
157,7.4682,41.8957,true,14.3567,true,1.1855,1.0,000110011001100110000
158,6.8807,40.5613,true,32.6723,true,4.6455,0.96,000110011001100110000
159,7.3529,45.0,true,47.8362,true,4.0727,1.0,000110011001100110000
160,6.6409,44.4028,true,53.2475,true,3.1132,1.0,000110011001100110000
161,6.9455,36.8513,true,66.7401,true,1.3703,0.95,000110011001100110000
162,7.3729,40.5346,true,77.4636,true,3.2226,0.93,000110011001100110000
163,7.4107,38.7461,true,61.9511,true,4.4383,1.0,000110011001100110000
164,7.3252,40.8525,true,75.7928,true,4.2022,0.99,000110011001100110000
165,7.3911,40.6245,true,70.6861,true,3.7148,0.99,000110011001100110000
166,7.211,36.1742,true,69.6993,true,0.666,1.0,000110011001100110000
167,7.5,39.5374,true,62.7514,true,1.1189,1.0,000110011001100110000
168,7.1467,44.4977,true,60.3328,true,3.2387,1.0,000110011001100110000
169,7.173,41.9187,true,68.248,true,1.2113,1.0,000110011001100110000
170,7.5,38.7475,true,16.6934,true,4.5113,1.0,000110011001100110000
171,6.8832,42.3823,true,56.8158,true,1.8489,1.0,000110011001100110000
172,7.5,35.0,true,4.1584,true,4.9127,0.95,000110011001100110000
173,7.1953,43.9688,true,64.0229,true,4.4752,0.99,000110011001100110000
174,7.5,35.0,true,25.6616,true,3.6801,1.0,000110011001100110000
175,6.9885,36.3364,true,63.0029,true,3.6211,1.0,000110011001100110000
176,6.7197,38.6883,true,30.1177,true,4.4814,0.96,000110011001100110000
177,6.9322,44.9146,true,41.5536,true,4.2805,1.0,000110011001100110000
178,6.9335,40.3293,true,37.4019,true,0.7149,1.0,000110011001100110000
179,7.4697,41.8888,true,56.5359,true,4.8712,1.0,000110011001100110000
180,7.2672,43.1756,true,74.5923,true,2.3378,1.0,000110011001100110000
181,7.5,45.0,true,31.2761,true,2.4294,1.0,000110011001100110000
182,6.7583,36.4901,true,53.9143,true,2.5437,1.0,000110011001100110000
183,7.4538,41.5667,true,44.5821,true,0.2451,0.99,000110011001100110000
184,7.2879,40.8261,true,60.1261,true,1.4328,1.0,000110011001100110000
185,6.5731,35.0,true,62.835,true,3.7926,0.96,000110011001100110000
186,6.6942,35.0,true,38.1321,true,4.9461,0.97,000110011001100110000
187,7.4635,35.0086,true,28.3428,true,3.4487,0.8,000110011001100110000
188,7.4872,39.2606,true,44.4408,true,3.6777,1.0,000110011001100110000
189,7.376,38.7106,true,31.9453,true,5.8714,0.98,000110011001100110000
190,7.0169,38.6104,true,39.6914,true,1.2167,0.97,000110011001100110000
191,6.817,36.7193,true,55.6925,true,0.4486,0.98,000110011001100110000
192,7.4547,45.0,true,55.801,true,5.888,0.98,000110011001100110000
193,7.1566,40.5322,true,25.7646,true,4.33,0.91,000110011001100110000
194,7.4789,44.2695,true,30.7076,true,2.8549,1.0,000110011001100110000
195,7.1251,35.8487,true,68.2647,true,1.4041,1.0,000110011001100110000
196,6.9923,44.884,true,35.3862,true,0.4059,0.91,000110011001100110000
197,7.4699,44.7537,true,26.2284,true,2.1478,0.97,000110011001100110000
198,7.5,43.5859,true,26.637,true,2.4666,1.0,000110011001100110000
199,7.0476,35.0,true,32.9616,true,1.5502,0.97,000110011001100110000
200,6.9161,41.406,true,47.3786,true,3.8142,1.0,000110011001100110000
201,7.0301,40.0282,true,73.2867,true,1.9423,0.92,000110011001100110000
202,7.38,45.0,true,21.2866,true,3.7118,1.0,000110011001100110000
203,6.713,44.1856,true,55.7167,true,5.6216,0.99,000110011001100110000
204,7.5,40.8174,true,22.0606,true,2.8359,1.0,000110011001100110000
205,7.5,38.26,true,58.2291,true,1.8495,1.0,000110011001100110000
206,6.6405,44.479,true,53.4548,true,4.1296,1.0,000110011001100110000
207,7.406,44.8666,true,27.3742,true,0.7573,1.0,000110011001100110000
208,7.023,35.0,true,34.4711,true,0.7852,0.93,000110011001100110000
209,6.8397,37.0878,true,31.323,true,2.5143,0.94,000110011001100110000
210,6.8013,38.9138,true,64.7555,true,4.4008,0.94,000110011001100110000
211,7.156,35.0,true,51.9275,true,0.6774,0.81,000110011001100110000
212,7.1897,39.2128,true,12.2483,true,3.5053,0.89,000110011001100110000
213,7.3771,39.8445,true,10.4591,true,4.0607,0.99,000110011001100110000
214,7.0961,39.0082,true,68.5308,true,5.0018,1.0,000110011001100110000
215,6.759,38.5646,true,58.4951,true,2.5054,1.0,000110011001100110000
216,7.3316,45.0,true,15.6756,true,4.3074,1.0,000110011001100110000
217,7.2738,43.2285,true,59.2655,true,2.6227,1.0,000110011001100110000
218,6.7135,40.4016,true,45.2347,true,0.6221,1.0,000110011001100110000
219,7.4798,37.5194,true,84.738,true,2.5306,0.93,000110011001100110000
220,7.2457,35.0,true,60.3457,true,1.7959,1.0,000110011001100110000
221,6.5,44.8833,true,36.0417,true,4.1338,0.96,000110011001100110000
222,7.5,37.2118,true,55.3766,true,5.7478,0.98,000110011001100110000
223,7.5,42.1376,true,57.18,true,3.3304,1.0,000110011001100110000
224,7.5,41.9671,true,48.6991,true,3.0965,1.0,000110011001100110000
225,7.5,39.7714,true,47.2595,true,1.1603,1.0,000110011001100110000
226,7.5,45.0,true,34.8895,true,4.2845,1.0,000110011001100110000
227,6.6522,44.951,true,39.6676,true,0.1265,0.95,000110011001100110000
228,7.5,36.7703,true,52.5451,true,3.7761,1.0,000110011001100110000
229,7.5,45.0,true,21.431,true,1.4736,1.0,000110011001100110000
230,7.4813,36.1114,true,70.2855,true,3.2875,0.97,000110011001100110000
231,6.956,39.7068,true,55.3397,true,5.6622,0.99,000110011001100110000
232,6.8056,40.7167,true,36.6326,true,4.0646,1.0,000110011001100110000
233,7.5,43.7845,true,37.3468,true,1.1686,1.0,000110011001100110000
234,6.5849,37.0251,true,31.2826,true,3.7855,0.96,000110011001100110000
235,7.2983,38.0567,true,47.9764,true,2.8167,1.0,000110011001100110000
236,6.9704,42.0349,true,44.1752,true,0.6272,1.0,000110011001100110000
237,6.5,43.3942,true,56.6702,true,3.4984,1.0,000110011001100110000
238,7.3038,44.0726,true,69.4162,true,0.3163,0.98,000110011001100110000
239,6.5641,37.8149,true,56.2098,true,0.1896,0.98,000110011001100110000
240,7.5,36.0552,true,35.0128,true,1.1294,1.0,000110011001100110000
241,6.5,35.4803,true,43.5369,true,4.8225,1.0,000110011001100110000
242,7.2926,39.7495,true,52.3908,true,5.8857,0.98,000110011001100110000
243,7.207,41.5789,true,63.7927,true,1.2782,1.0,000110011001100110000
244,6.8031,42.2879,true,65.7506,true,3.6725,0.96,000110011001100110000
245,6.7434,40.0945,true,58.3952,true,5.1241,1.0,000110011001100110000
246,7.3454,39.377,true,66.7435,true,2.6475,1.0,000110011001100110000
247,6.5,43.9355,true,32.9068,true,3.8874,0.97,000110011001100110000
248,7.0664,43.3699,true,43.5078,true,3.8592,1.0,000110011001100110000
249,7.1641,42.7398,true,46.835,true,0.4452,0.99,000110011001100110000
250,6.6101,35.7308,true,38.3246,true,4.8916,1.0,000110011001100110000
251,7.4249,42.1897,true,62.3744,true,3.6238,1.0,000110011001100110000
252,6.7091,45.0,true,47.3425,true,1.2542,1.0,000110011001100110000
253,7.5,42.1606,true,61.7787,true,5.2405,0.98,000110011001100110000
254,7.1706,38.331,true,60.3808,true,5.3336,1.0,000110011001100110000
255,7.1742,36.6655,true,34.518,true,2.5309,0.97,000110011001100110000
256,7.2481,43.5363,true,63.9345,true,3.8774,1.0,000110011001100110000
257,7.1938,37.5182,true,26.7495,true,4.5119,0.99,000110011001100110000
258,7.1189,35.0,true,36.8061,true,3.0031,1.0,000110011001100110000
259,7.1531,37.6419,true,40.5641,true,0.862,1.0,000110011001100110000
260,7.124,35.0,true,50.4282,true,5.1999,0.98,000110011001100110000
261,7.3954,45.0,true,64.7207,true,3.0711,1.0,000110011001100110000
262,6.8358,39.1736,true,61.4078,true,4.3421,1.0,000110011001100110000
263,6.7899,39.6531,true,37.0883,true,2.9113,1.0,000110011001100110000
264,6.8399,38.3327,true,54.9733,true,2.8826,1.0,000110011001100110000
265,7.3756,35.029,true,15.9261,true,0.7777,1.0,000110011001100110000
266,7.4348,38.5616,true,76.4142,true,1.6755,0.93,000110011001100110000
267,7.5,43.7521,true,39.0941,true,3.7426,1.0,000110011001100110000
268,7.2909,39.3363,true,35.5163,true,3.8879,1.0,000110011001100110000
269,6.5,44.2903,true,52.7581,true,3.1757,1.0,000110011001100110000
270,7.3532,38.0976,true,68.8334,true,3.2123,1.0,000110011001100110000
271,7.2112,38.1874,true,37.2461,true,5.3534,1.0,000110011001100110000
272,6.6056,36.9171,true,51.7463,true,5.1132,0.99,000110011001100110000
273,7.4526,37.8479,true,37.9861,true,5.4043,0.99,000110011001100110000
274,7.0883,38.4346,true,54.9045,true,1.3232,1.0,000110011001100110000
275,6.5,42.1529,true,37.7787,true,4.0523,0.96,000110011001100110000
276,6.5282,35.426,true,54.064,true,3.2036,1.0,000110011001100110000
277,7.3255,40.0832,true,63.7246,true,2.9971,1.0,000110011001100110000
278,6.7307,38.9499,true,56.9724,true,3.529,1.0,000110011001100110000
279,6.7163,36.8696,true,32.8757,true,3.4563,0.94,000110011001100110000
280,6.7043,36.1943,true,62.9805,true,0.9147,0.96,000110011001100110000
281,6.9272,39.0302,true,30.0022,true,2.4833,1.0,000110011001100110000
282,6.6692,39.3747,true,44.8493,true,5.1633,1.0,000110011001100110000
283,7.0437,39.1953,true,62.1286,true,3.176,1.0,000110011001100110000
284,7.091,43.7743,true,31.7297,true,2.9927,0.94,000110011001100110000
285,6.5008,40.7327,true,50.4727,true,2.0777,1.0,000110011001100110000
286,7.2262,39.6039,true,1.1667,true,2.6725,0.95,000110011001100110000
287,7.5,36.1665,true,21.5409,true,0.7431,1.0,000110011001100110000
288,6.5,44.8795,true,58.9954,true,3.6213,1.0,000110011001100110000
289,7.5,35.8033,true,25.749,true,1.4062,1.0,000110011001100110000
290,7.3054,38.6592,true,8.8775,true,4.3246,0.99,000110011001100110000
291,6.6121,43.428,true,61.2972,true,2.3316,1.0,000110011001100110000
292,7.5,38.1163,true,6.7645,true,3.141,0.99,000110011001100110000
293,7.5,42.0134,true,82.9577,true,2.4301,0.93,000110011001100110000
294,7.4146,35.0,true,4.7827,true,5.095,0.94,000110011001100110000
295,7.2204,44.669,true,74.3629,true,4.4677,0.84,000110011001100110000
296,6.616,42.107,true,32.5664,true,3.7344,0.96,000110011001100110000
297,6.7482,43.2525,true,44.69,true,5.4029,1.0,000110011001100110000
298,7.0583,39.8721,true,73.9022,true,1.9817,0.85,000110011001100110000
299,7.1944,44.6368,true,40.4216,true,2.8418,1.0,000110011001100110000
300,7.4785,35.0,true,67.7655,true,2.115,1.0,000110011001100110000
301,7.2064,37.7972,true,33.7525,true,3.7025,1.0,000110011001100110000
302,7.3884,41.792,true,19.2256,true,4.3237,0.84,000110011001100110000
303,7.5,42.6244,true,57.0241,true,4.3227,1.0,000110011001100110000
304,7.5,43.1123,true,8.7636,true,0.9739,0.99,000110011001100110000
305,7.2263,44.5824,true,46.2997,true,2.5242,1.0,000110011001100110000
306,7.4996,45.0,true,52.2436,true,5.6806,0.98,000110011001100110000
307,7.4935,41.0962,true,5.0595,true,3.0697,0.96,000110011001100110000
308,6.5,37.447,true,55.8611,true,5.9341,0.98,000110011001100110000
309,7.3267,40.7581,true,48.3589,true,4.0337,1.0,000110011001100110000
310,7.2338,37.9862,true,55.868,true,1.6904,1.0,000110011001100110000
311,7.4792,42.4676,true,5.5277,true,5.3701,0.92,000110011001100110000
312,7.2256,41.317,true,41.8709,true,4.0465,1.0,000110011001100110000
313,7.2803,40.5437,true,41.9296,true,4.2487,1.0,000110011001100110000
314,7.3072,41.5423,true,18.5365,true,2.8509,1.0,000110011001100110000
315,7.3204,41.5393,true,67.5327,true,4.648,0.96,000110011001100110000
316,6.7002,43.8149,true,56.8918,true,1.3767,1.0,000110011001100110000
317,7.5,42.3741,true,21.5342,true,0.7441,1.0,000110011001100110000
318,6.9777,36.2909,true,41.0575,true,5.6164,0.98,000110011001100110000
319,7.4784,36.386,true,58.5146,true,3.6579,1.0,000110011001100110000
320,6.8873,42.1382,true,55.4443,true,2.6671,1.0,000110011001100110000
321,7.0096,42.5704,true,51.8422,true,3.7347,1.0,000110011001100110000
322,6.5,41.9441,true,51.4164,true,3.7078,1.0,000110011001100110000
323,6.5,39.9163,true,38.5034,true,4.8599,0.96,000110011001100110000
324,6.8853,41.2318,true,45.5047,true,2.9253,1.0,000110011001100110000
325,6.8908,43.7598,true,48.0143,true,3.7195,1.0,000110011001100110000
326,7.4574,44.0534,true,41.8546,true,3.11,1.0,000110011001100110000
327,6.7585,41.176,true,50.0056,true,0.7621,0.99,000110011001100110000
328,7.0438,35.0,true,37.5761,true,2.0218,1.0,000110011001100110000
329,7.4507,35.0,true,68.6589,true,3.747,0.99,000110011001100110000
330,7.2316,38.2418,true,42.7682,true,0.5267,0.98,000110011001100110000
331,7.2314,42.8827,true,49.853,true,3.7481,1.0,000110011001100110000
332,7.3696,42.3168,true,27.5031,true,2.6472,0.95,000110011001100110000
333,6.5144,42.6635,true,61.2906,true,0.7653,0.95,000110011001100110000
334,7.3219,36.5375,true,2.973,true,5.7147,0.92,000110011001100110000
335,7.5,36.5055,true,18.358,true,1.0771,1.0,000110011001100110000
336,6.5,40.9847,true,65.5166,true,4.7533,0.96,000110011001100110000
337,7.4529,44.8684,true,66.8318,true,0.5495,0.99,000110011001100110000
338,7.3279,40.453,true,5.4532,true,2.2198,0.93,000110011001100110000
339,6.9636,36.6706,true,46.4195,true,4.5021,1.0,000110011001100110000
340,6.964,43.1821,true,62.7919,true,0.442,0.99,000110011001100110000
341,7.2269,45.0,true,61.7347,true,3.6911,0.99,000110011001100110000
342,6.8159,45.0,true,63.6069,true,3.3494,0.96,000110011001100110000
343,7.1109,39.0518,true,68.0038,true,2.3455,1.0,000110011001100110000
344,7.3454,35.0,true,46.0893,true,4.0809,1.0,000110011001100110000
345,7.1917,35.0,true,77.7464,true,2.4262,0.97,000110011001100110000
346,7.0212,35.0,true,55.1387,true,1.8378,1.0,000110011001100110000
347,7.0569,35.0,true,53.1903,true,0.5829,0.98,000110011001100110000
348,6.5,37.0002,true,48.766,true,4.4975,1.0,000110011001100110000
349,7.5,36.1055,true,58.4676,true,4.4142,1.0,000110011001100110000
350,7.2749,38.4799,true,55.4033,true,5.7729,0.98,000110011001100110000
351,6.7613,37.9032,true,41.7179,true,2.15,1.0,000110011001100110000
352,7.0118,37.169,true,74.6271,true,1.642,0.97,000110011001100110000
353,7.5,43.1211,true,72.4805,true,2.3937,0.99,000110011001100110000
354,7.5,40.9443,true,75.7342,true,2.6701,0.93,000110011001100110000
355,7.3444,44.7964,true,45.0288,true,5.4852,1.0,000110011001100110000
356,7.5,38.5355,true,45.4411,true,3.7432,1.0,000110011001100110000
357,7.2772,35.0,true,45.9088,true,3.8378,1.0,000110011001100110000
358,7.4594,42.2718,true,62.5683,true,4.7211,1.0,000110011001100110000
359,6.5,45.0,true,48.1718,true,3.6754,1.0,000110011001100110000
360,6.8181,37.3614,true,47.3238,true,2.9291,1.0,000110011001100110000
361,7.2254,44.9118,true,68.0557,true,5.4321,0.95,000110011001100110000
362,6.9669,42.0418,true,39.3143,true,2.6202,1.0,000110011001100110000
363,7.0395,35.0,true,64.0808,true,2.6098,1.0,000110011001100110000
364,7.3902,40.0822,true,28.3991,true,3.034,0.93,000110011001100110000
365,7.4449,38.1956,true,41.4991,true,5.9067,0.99,000110011001100110000
366,7.5,41.6824,true,70.1243,true,0.3508,0.98,000110011001100110000
367,7.4597,43.3923,true,15.2761,true,3.6438,1.0,000110011001100110000
368,6.501,42.0227,true,33.9859,true,0.7109,0.96,000110011001100110000
369,7.3672,45.0,true,69.0916,true,0.0024,0.98,000110011001100110000
370,7.0676,43.7374,true,61.0552,true,1.5374,1.0,000110011001100110000
371,6.84,43.5926,true,53.8659,true,4.6946,1.0,000110011001100110000
372,6.5,35.0,true,48.311,true,3.3061,1.0,000110011001100110000
