7.043478, -79.487179, 0.000427
7.043478, -74.358974, 0.000624
7.043478, -69.230769, 0.000877
7.043478, -64.102564, 0.001199
7.043478, -58.974359, 0.001592
7.043478, -53.846154, 0.002031
7.043478, -48.717949, 0.002446
7.043478, -43.589744, 0.002733
7.043478, -38.461538, 0.002794
7.043478, -33.333333, 0.002591
7.043478, -28.205128, 0.002167
7.043478, -23.076923, 0.001633
7.043478, -17.948718, 0.001112
7.043478, -12.820513, 0.000692
7.043478, -7.692308, 0.000407
7.043478, -2.564103, 0.000243
7.043478, 2.564103, 0.000168
7.043478, 7.692308, 0.000145
7.043478, 12.820513, 0.000148
7.043478, 17.948718, 0.000157
7.043478, 23.076923, 0.000162
7.043478, 28.205128, 0.000159
7.043478, 33.333333, 0.000152
7.043478, 38.461538, 0.000147
7.043478, 43.589744, 0.000151
7.043478, 48.717949, 0.000167
7.043478, 53.846154, 0.000190
7.043478, 58.974359, 0.000212
7.043478, 64.102564, 0.000222
7.043478, 69.230769, 0.000213
7.043478, 74.358974, 0.000186
7.043478, 79.487179, 0.000146
7.043478, 84.615385, 0.000104
7.043478, 89.743590, 0.000067
7.043478, 94.871795, 0.000040
7.043478, 100.000000, 0.000022
7.304348, -100.000000, 0.000072
7.304348, -94.871795, 0.000133
7.304348, -89.743590, 0.000232
7.304348, -84.615385, 0.000379
7.304348, -79.487179, 0.000581
7.304348, -74.358974, 0.000837
7.304348, -69.230769, 0.001143
7.304348, -64.102564, 0.001489
7.304348, -58.974359, 0.001865
7.304348, -53.846154, 0.002244
7.304348, -48.717949, 0.002576
7.304348, -43.589744, 0.002790
7.304348, -38.461538, 0.002813
7.304348, -33.333333, 0.002613
7.304348, -28.205128, 0.002215
7.304348, -23.076923, 0.001707
7.304348, -17.948718, 0.001195
7.304348, -12.820513, 0.000768
7.304348, -7.692308, 0.000470
7.304348, -2.564103, 0.000299
7.304348, 2.564103, 0.000228
7.304348, 7.692308, 0.000219
7.304348, 12.820513, 0.000239
7.304348, 17.948718, 0.000262
7.304348, 23.076923, 0.000275
7.304348, 28.205128, 0.000272
7.304348, 33.333333, 0.000258
7.304348, 38.461538, 0.000241
7.304348, 43.589744, 0.000232
7.304348, 48.717949, 0.000234
7.304348, 53.846154, 0.000244
7.304348, 58.974359, 0.000255
7.304348, 64.102564, 0.000258
7.304348, 69.230769, 0.000244
7.304348, 74.358974, 0.000213
7.304348, 79.487179, 0.000169
7.304348, 84.615385, 0.000122
7.304348, 89.743590, 0.000079
7.304348, 94.871795, 0.000047
7.304348, 100.000000, 0.000025
7.565217, -100.000000, 0.000087
7.565217, -94.871795, 0.000164
7.565217, -89.743590, 0.000290
7.565217, -84.615385, 0.000479
7.565217, -79.487179, 0.000740
7.565217, -74.358974, 0.001069
7.565217, -69.230769, 0.001445
7.565217, -64.102564, 0.001837
7.565217, -58.974359, 0.002209
7.565217, -53.846154, 0.002522
7.565217, -48.717949, 0.002737
7.565217, -43.589744, 0.002814
7.565217, -38.461538, 0.002727
7.565217, -33.333333, 0.002469
7.565217, -28.205128, 0.002074
7.565217, -23.076923, 0.001606
7.565217, -17.948718, 0.001145
7.565217, -12.820513, 0.000762
7.565217, -7.692308, 0.000495
7.565217, -2.564103, 0.000352
7.565217, 2.564103, 0.000311
7.565217, 7.692308, 0.000334
7.565217, 12.820513, 0.000385
7.565217, 17.948718, 0.000430
7.565217, 23.076923, 0.000450
7.565217, 28.205128, 0.000439
7.565217, 33.333333, 0.000405
7.565217, 38.461538, 0.000364
7.565217, 43.589744, 0.000329
7.565217, 48.717949, 0.000305
7.565217, 53.846154, 0.000292
7.565217, 58.974359, 0.000282
7.565217, 64.102564, 0.000270
7.565217, 69.230769, 0.000249
7.565217, 74.358974, 0.000218
7.565217, 79.487179, 0.000177
