,xShift,crossingAngle,negCross,axialRotation,negRot,zShift,density,interface
66,8.1899,39.7421,true,75.9633,true,1.4499,1.0,000110011001100110000
67,8.4083,42.5832,true,67.0558,true,4.8966,1.0,000110011001100110000
68,8.7111,37.352,true,98.4302,true,2.196,0.95,000110111011101100000
69,8.0991,38.9348,true,55.7763,true,0.6113,1.0,000110011001100110000
70,8.9923,41.6948,true,56.6168,true,3.4358,0.99,000110011001100110000
71,9.0,35.2259,true,75.216,true,5.3055,1.0,000110011001100110000
72,8.2434,45.0,true,73.8157,true,2.867,1.0,000110011001100110000
73,8.8279,38.9316,true,68.7414,true,2.961,1.0,000110011001100110000
74,8.6992,44.5262,true,73.2553,true,0.8666,1.0,000110011001100110000
75,8.0,44.7654,true,52.8134,true,3.0147,0.87,000110011001100110000
76,8.904,37.2427,true,67.6846,true,4.845,1.0,000110011001100110000
77,8.5382,42.4811,true,59.8427,true,3.3434,0.94,000110011001100110000
78,8.896,43.2166,true,86.9088,true,5.2394,0.98,000110011001100110000
79,8.4465,42.558,true,79.5719,true,3.0593,1.0,000110011001100110000
80,8.0,35.5244,true,81.8591,true,5.0331,1.0,000110011001100110000
81,8.9252,36.9938,true,61.1324,true,3.4905,1.0,000110011001100110000
82,8.4972,42.581,true,72.08,true,4.3367,1.0,000110011001100110000
83,9.0,35.3052,true,80.3942,true,3.6797,1.0,000110011001100110000
84,8.4501,35.0,true,68.1166,true,1.6778,1.0,000110011001100110000
85,8.0,44.1985,true,79.263,true,5.3927,1.0,000110011001100110000
86,8.1949,42.4678,true,87.2398,true,3.0289,0.88,000110011001100110000
87,8.7805,40.1558,true,47.1568,true,1.545,0.94,000110011001100110000
88,8.1019,35.3548,true,57.8964,true,3.6793,1.0,000110011001100110000
89,8.0,40.8611,true,77.5521,true,2.2982,1.0,000110011001100110000
90,8.9745,44.2519,true,66.5123,true,5.6682,0.98,000110011001100110000
91,8.8797,37.4428,true,48.454,true,3.5075,0.93,000110011001100110000
92,8.0,38.1437,true,84.9856,true,3.3545,1.0,000110011001100110000
93,9.0,42.0171,true,60.5832,true,0.5681,0.98,000110011001100110000
94,9.0,41.1005,true,53.3943,true,0.1359,0.97,000110011001100110000
95,9.0,43.4024,true,85.2362,true,1.6274,1.0,000110011001100110000
96,8.6124,36.0693,true,61.4543,true,0.9758,0.99,000110011001100110000
97,8.4724,41.8685,true,57.0537,true,4.1668,0.99,000110011001100110000
98,9.0,44.6913,true,58.5399,true,0.1808,0.98,000110011001100110000
99,8.4945,41.0386,true,49.6955,true,2.0551,0.88,000110011001100110000
100,8.903,38.4114,true,56.3863,true,2.6802,0.99,000110011001100110000
101,8.2085,45.0,true,71.5429,true,3.7632,1.0,000110011001100110000
102,8.0208,40.9834,true,53.5755,true,3.6282,1.0,000110011001100110000
103,8.2901,42.2662,true,83.6116,true,4.5247,1.0,000110011001100110000
104,8.7168,38.7376,true,93.5655,true,0.9778,0.99,000110111011101100000
105,8.5327,38.702,true,81.5262,true,4.415,1.0,000110011001100110000
106,8.5608,36.6669,true,61.3062,true,2.4991,1.0,000110011001100110000
107,8.2336,35.0,true,82.759,true,3.0567,1.0,000110011001100110000
108,8.2955,35.0,true,68.7218,true,2.6827,1.0,000110011001100110000
109,8.0,37.4172,true,60.9737,true,3.4319,1.0,000110011001100110000
110,9.0,39.8444,true,84.9718,true,1.8935,1.0,000110011001100110000
111,8.1285,38.6091,true,89.4657,true,2.4371,1.0,000110011001100110000
112,8.4491,40.4793,true,59.6567,true,1.4798,1.0,000110011001100110000
113,8.553,36.1936,true,88.3679,true,4.9052,1.0,000110011001100110000
114,8.6246,35.0,true,52.9475,true,5.6998,0.97,000110011001100110000
115,8.1989,40.0549,true,92.7542,true,2.4107,0.91,000110111011101100000
116,8.3428,35.0,true,56.2652,true,2.1405,0.92,000110011001100110000
117,8.0,45.0,true,84.3332,true,4.58,1.0,000110011001100110000
118,8.7909,36.1311,true,56.0705,true,5.0498,0.93,000110011001100110000
119,8.4456,38.3289,true,62.1652,true,2.9392,1.0,000110011001100110000
120,8.3262,37.9015,true,72.1096,true,4.214,1.0,000110011001100110000
121,8.5807,43.3022,true,73.5973,true,2.0235,1.0,000110011001100110000
122,8.2555,37.451,true,84.9132,true,3.9278,1.0,000110011001100110000
123,8.9782,41.0178,true,82.5115,true,1.9564,1.0,000110011001100110000
124,8.4212,43.9507,true,48.2579,true,2.7674,0.93,000110011001100110000
125,8.2573,38.1297,true,94.6707,true,3.1955,0.85,000110111011101100000
126,8.7849,35.9364,true,66.9053,true,0.5244,1.0,000110011001100110000
127,8.6035,43.3775,true,91.4594,true,2.8349,0.91,000110111011101100000
128,8.5493,36.6218,true,52.6169,true,4.5931,1.0,000110011001100110000
129,8.2996,37.1094,true,93.9751,true,0.6777,0.84,000110111011101100000
130,8.8672,39.2288,true,72.6555,true,2.6644,1.0,000110011001100110000
131,8.1935,43.0598,true,61.7576,true,0.159,0.98,000110011001100110000
132,8.6504,37.9327,true,76.255,true,3.6108,1.0,000110011001100110000
133,8.0165,45.0,true,65.3843,true,3.9097,1.0,000110011001100110000
134,8.3305,35.0,true,76.9291,true,1.4558,1.0,000110011001100110000
135,8.3072,40.0042,true,60.3743,true,3.2961,1.0,000110011001100110000
136,8.2069,35.0,true,75.5431,true,1.8819,1.0,000110011001100110000
137,8.9259,45.0,true,78.5317,true,4.9639,1.0,000110011001100110000
138,8.0,44.4798,true,79.6557,true,5.467,0.99,000110011001100110000
139,8.9695,42.4716,true,98.9976,true,4.6307,0.92,000110111011101100000
140,8.5925,37.7557,true,89.8712,true,5.5412,0.98,000110011001100110000
141,8.8758,45.0,true,91.5546,true,1.9707,0.99,000110111011101100000
142,8.8529,42.536,true,70.343,true,5.9376,0.98,000110011001100110000
143,8.1853,38.9804,true,61.4469,true,2.8433,1.0,000110011001100110000
144,8.1488,43.3762,true,69.6897,true,1.81,1.0,000110011001100110000
145,8.8218,36.915,true,55.8267,true,5.5994,0.98,000110011001100110000
146,8.3571,39.6417,true,62.3465,true,4.2952,1.0,000110011001100110000
147,8.3715,41.9301,true,94.537,true,3.5865,0.88,000110111011101100000
148,8.0571,41.0247,true,92.9866,true,1.4511,0.82,000110111011101100000
149,8.2228,43.0048,true,68.7303,true,4.9856,1.0,000110011001100110000
150,8.4702,35.8095,true,84.0478,true,5.21,1.0,000110011001100110000
151,8.4191,45.0,true,73.9562,true,0.497,0.99,000110011001100110000
152,8.6454,39.1532,true,95.5191,true,2.0275,0.94,000110111011101100000
153,8.0313,35.2097,true,66.8597,true,1.1833,1.0,000110011001100110000
154,8.0049,42.4216,true,74.5036,true,0.3282,0.98,000110011001100110000
155,8.0967,37.1013,true,93.5187,true,0.8804,0.85,000110111011101100000
156,8.4013,41.2703,true,91.3075,true,5.3006,0.94,000110111011101100000
157,8.3358,38.8077,true,49.6186,true,1.8108,0.84,000110011001100110000
158,8.0,44.8423,true,77.2672,true,1.6001,1.0,000110011001100110000
159,8.8461,40.6542,true,68.7811,true,3.1886,1.0,000110011001100110000
160,8.0193,41.3003,true,80.3581,true,1.385,1.0,000110011001100110000
161,8.3838,39.7009,true,88.8046,true,4.7554,1.0,000110011001100110000
162,8.0,40.2135,true,65.8959,true,4.8053,1.0,000110011001100110000
163,8.9715,43.0755,true,86.4809,true,0.3156,0.98,000110011001100110000
164,8.4862,45.0,true,46.9518,true,3.1369,0.94,000110011001100110000
165,8.1774,45.0,true,59.6305,true,5.9093,0.98,000110011001100110000
166,9.0,35.0,true,77.4685,true,1.1939,1.0,000110011001100110000
167,8.2985,43.2351,true,77.2581,true,2.6819,1.0,000110011001100110000
168,8.471,45.0,true,92.8654,true,4.6936,0.98,000110111011101100000
169,8.0846,37.7536,true,88.3254,true,4.7869,1.0,000110011001100110000
170,9.0,45.0,true,94.8793,true,1.357,0.99,000110111011101100000
171,8.084,38.8723,true,69.8206,true,1.7764,1.0,000110011001100110000
172,8.3772,41.5604,true,62.1121,true,3.3814,1.0,000110011001100110000
173,8.7711,35.0,true,98.7019,true,2.706,0.86,000110111011101100000
174,8.3229,44.8701,true,70.0166,true,2.3804,1.0,000110011001100110000
175,8.843,45.0,true,64.8906,true,2.9463,1.0,000110011001100110000
176,8.0,37.7879,true,69.5204,true,1.2303,1.0,000110011001100110000
177,8.3538,35.5132,true,62.0362,true,1.0257,1.0,000110011001100110000
178,8.4801,42.4754,true,92.3205,true,2.0416,0.94,000110111011101100000
179,8.9913,38.3547,true,80.0066,true,5.7321,0.98,000110011001100110000
180,8.8636,35.832,true,67.4967,true,3.1693,1.0,000110011001100110000
181,9.0,43.9639,true,61.3428,true,4.7259,1.0,000110011001100110000
182,8.6981,36.816,true,74.0819,true,2.9561,1.0,000110011001100110000
183,8.0322,40.1325,true,72.7038,true,3.4495,1.0,000110011001100110000
184,8.0,39.8973,true,54.8292,true,0.7468,0.98,000110011001100110000
185,8.0781,39.4382,true,52.5911,true,5.4226,0.87,000110011001100110000
186,8.2196,37.6607,true,86.8669,true,5.202,0.98,000110011001100110000
187,8.1503,43.9119,true,87.4694,true,3.2494,0.99,000110011001100110000
188,8.7687,38.3519,true,78.8613,true,3.1797,1.0,000110011001100110000
189,8.4973,40.4009,true,64.3521,true,5.326,0.99,000110011001100110000
190,8.0168,35.0,true,61.9313,true,4.4777,1.0,000110011001100110000
191,8.3469,44.2955,true,53.3653,true,5.348,0.94,000110011001100110000
192,8.3855,36.7712,true,89.9449,true,4.1818,0.91,000110011001100110000
193,8.4591,45.0,true,72.0192,true,2.694,1.0,000110011001100110000
194,8.89,36.2265,true,69.284,true,0.5279,0.99,000110011001100110000
195,8.9934,37.4885,true,65.8033,true,5.5844,0.99,000110011001100110000
196,8.8634,42.7518,true,84.3539,true,3.2527,1.0,000110011001100110000
197,8.855,40.7055,true,85.0019,true,5.9908,0.98,000110011001100110000
198,8.8403,40.5709,true,92.8187,true,5.0727,0.89,000110111011101100000
199,8.3811,35.7092,true,89.2655,true,2.5532,0.91,000110011001100110000
