xShift,crossingAngle,axialRotation,zShift,energy
7.5,-35.0,-93.3333,1.85,2.134812
7.5,-35.0,-93.3333,3.2,3.510717
7.5,-35.0,-93.3333,4.55,-2.897459
7.5,-35.0,-93.3333,5.9,-3.661262
7.5,-35.0,-95.0,1.425,-0.102308
7.5,-35.0,-95.0,2.775,2.993731
7.5,-35.0,-95.0,4.125,-0.224022
7.5,-35.0,-95.0,5.475,-3.648569
7.5,-35.0,-95.0,6.825,-2.785917
7.5,-35.0,-96.6667,2.35,1.54438
7.5,-35.0,-96.6667,3.7,1.573467
7.5,-35.0,-96.6667,5.05,-2.863918
7.5,-35.0,-96.6667,6.4,-3.066347
7.5,-35.0,-98.3333,1.925,-0.247876
7.5,-35.0,-98.3333,3.275,1.312189
7.5,-35.0,-98.3333,4.625,-1.248043
7.5,-35.0,-98.3333,5.975,-3.192125
7.5,-37.0,-100.0,1.5,-2.188818
7.5,-37.0,-100.0,2.85,0.301547
7.5,-37.0,-100.0,4.2,-0.793498
7.5,-37.0,-100.0,5.55,-3.481331
7.5,-37.0,-100.0,6.9,-2.82521
7.5,-37.0,-101.667,2.425,-1.036922
7.5,-37.0,-101.667,3.775,-0.706245
7.5,-37.0,-101.667,5.125,-2.716744
7.5,-37.0,-101.667,6.475,-3.164659
7.5,-37.0,-103.333,2.0,-2.760316
7.5,-37.0,-103.333,3.35,-1.295189
7.5,-37.0,-103.333,4.7,-2.035383
7.5,-37.0,-103.333,6.05,-3.233657
7.5,-37.0,-105.0,2.925,-2.505482
7.5,-37.0,-105.0,4.275,-2.036663
7.5,-37.0,-105.0,5.625,-2.86231
7.5,-37.0,-105.0,6.975,-2.606281
7.5,-37.0,-106.667,2.5,-4.089767
7.5,-37.0,-106.667,3.85,-2.758476
7.5,-37.0,-106.667,5.2,-2.397288
7.5,-37.0,-106.667,6.55,-2.794758
7.5,-37.0,-108.333,3.425,-4.140402
7.5,-37.0,-108.333,4.775,-2.572939
7.5,-37.0,-108.333,6.125,-2.424744
7.5,-37.0,-110.0,3.0,-5.828738
7.5,-37.0,-110.0,4.35,-3.695539
7.5,-37.0,-110.0,5.7,-1.761674
7.5,-37.0,-110.0,7.05,-2.13922
7.5,-37.0,-111.667,3.925,-5.501123
7.5,-37.0,-111.667,5.275,-2.111708
7.5,-37.0,-111.667,6.625,-1.377158
7.5,-37.0,-113.333,3.5,-7.511279
7.5,-37.0,-113.333,4.85,-3.837172
7.5,-37.0,-113.333,6.2,-0.092077
7.5,-37.0,-115.0,4.425,-6.245691
7.5,-37.0,-115.0,5.775,-0.63783
7.5,-37.0,-115.0,7.125,0.249096
7.5,-37.0,-116.667,4.0,-8.737289
7.5,-37.0,-116.667,5.35,-3.11664
7.5,-37.0,-116.667,6.7,2.469981
7.5,-37.0,-118.333,4.925,-6.192179
7.5,-37.0,-118.333,6.275,1.613304
7.5,-37.0,-120.0,4.5,-9.242232
7.5,-37.0,-120.0,5.85,-1.668752
7.5,-37.0,-120.0,7.2,5.431187
7.5,-37.0,-121.667,5.425,-5.356492
7.5,-37.0,-121.667,6.775,4.116617
7.5,-37.0,-123.333,5.0,-8.929518
7.5,-37.0,-123.333,6.35,0.197057
7.5,-37.0,-125.0,5.925,-3.91137
7.5,-37.0,-125.0,7.275,6.200118
7.5,-37.0,-126.667,5.5,-7.871331
7.5,-37.0,-126.667,6.85,2.043286
7.5,-37.0,-128.333,6.425,-2.192683
7.5,-37.0,-130.0,6.0,-6.321858
7.5,-37.0,-130.0,7.35,3.435481
7.5,-37.0,-131.667,6.925,-0.614148
7.5,-37.0,-133.333,6.5,-4.677813
7.5,-37.0,-135.0,7.425,0.430096
7.5,-37.0,-136.667,7.0,-3.381758
7.5,-37.0,-140.0,7.5,-2.782525
7.5,-37.0,-15.0,0.225,6.27544
7.5,-37.0,-18.3333,0.725,5.398259
7.5,-37.0,-20.0,0.3,-5.17774
7.5,-37.0,-21.6667,1.225,4.616462
7.5,-37.0,-23.3333,0.8,-6.783569
7.5,-37.0,-25.0,0.375,-10.523408
7.5,-37.0,-25.0,1.725,3.905717
7.5,-37.0,-26.6667,1.3,-8.245795
7.5,-37.0,-28.3333,0.875,-11.426736
7.5,-37.0,-28.3333,2.225,3.86609
7.5,-37.0,-30.0,0.45,-12.706114
7.5,-37.0,-30.0,1.8,-8.92711
7.5,-37.0,-31.6667,1.375,-11.777697
7.5,-37.0,-31.6667,2.725,4.608208
7.5,-37.0,-33.3333,0.95,-12.68452
7.5,-37.0,-33.3333,2.3,-8.552561
7.5,-37.0,-35.0,0.525,-12.727167
7.5,-37.0,-35.0,1.875,-11.26057
7.5,-37.0,-35.0,3.225,5.805689
7.5,-37.0,-36.6667,1.45,-12.084408
7.5,-37.0,-36.6667,2.8,-7.322753
7.5,-37.0,-38.3333,1.025,-12.246674
7.5,-37.0,-38.3333,2.375,-10.042594
7.5,-37.0,-38.3333,3.725,7.034513
7.5,-37.0,-40.0,0.6,-11.774996
7.5,-37.0,-40.0,1.95,-11.025372
7.5,-37.0,-40.0,3.3,-5.541946
7.5,-37.0,-41.6667,1.525,-11.389899
7.5,-37.0,-41.6667,2.875,-8.398612
7.5,-37.0,-41.6667,4.225,7.905001
7.5,-37.0,-43.3333,1.1,-11.297452
7.5,-37.0,-43.3333,2.45,-9.759311
7.5,-37.0,-43.3333,3.8,-3.590053
7.5,-37.0,-45.0,0.675,-10.616218
7.5,-37.0,-45.0,2.025,-10.353314
7.5,-37.0,-45.0,3.375,-6.689728
7.5,-37.0,-45.0,4.725,8.530657
7.5,-37.0,-46.6667,1.6,-10.469751
7.5,-37.0,-46.6667,2.95,-8.592681
7.5,-37.0,-46.6667,4.3,-1.694627
7.5,-37.0,-48.3333,1.175,-10.362051
7.5,-37.0,-48.3333,2.525,-9.388153
7.5,-37.0,-48.3333,3.875,-5.245453
7.5,-37.0,-48.3333,5.225,9.083273
7.5,-37.0,-50.0,0.75,-10.091095
7.5,-37.0,-50.0,2.1,-9.55384
7.5,-37.0,-50.0,3.45,-7.806702
7.5,-37.0,-50.0,4.8,0.039868
7.5,-37.0,-51.6667,1.675,-9.563084
7.5,-37.0,-51.6667,3.025,-8.759663
7.5,-37.0,-51.6667,4.375,-4.051527
7.5,-37.0,-51.6667,5.725,9.476461
7.5,-37.0,-53.3333,1.25,-9.557822
7.5,-37.0,-53.3333,2.6,-8.852701
7.5,-37.0,-53.3333,3.95,-7.18128
7.5,-37.0,-53.3333,5.3,1.138469
7.5,-37.0,-55.0,0.825,-9.534883
7.5,-37.0,-55.0,2.175,-8.774607
7.5,-37.0,-55.0,3.525,-8.27745
7.5,-37.0,-55.0,4.875,-3.360662
7.5,-37.0,-55.0,6.225,9.569855
7.5,-37.0,-56.6667,1.75,-8.737148
7.5,-37.0,-56.6667,3.1,-8.387907
7.5,-37.0,-56.6667,4.45,-6.704079
7.5,-37.0,-56.6667,5.8,1.296884
7.5,-37.0,-58.3333,1.325,-8.760943
7.5,-37.0,-58.3333,2.675,-8.272831
7.5,-37.0,-58.3333,4.025,-7.788355
7.5,-37.0,-58.3333,5.375,-3.261887
7.5,-37.0,-60.0,0.9,-8.824016
7.5,-37.0,-60.0,2.25,-8.142821
7.5,-37.0,-60.0,3.6,-7.893807
7.5,-37.0,-60.0,4.95,-6.371088
7.5,-37.0,-60.0,6.3,0.60187
7.5,-37.0,-61.6667,1.825,-8.042981
7.5,-37.0,-61.6667,3.175,-7.785702
7.5,-37.0,-61.6667,4.525,-7.310723
7.5,-37.0,-61.6667,5.875,-3.610912
7.5,-37.0,-63.3333,1.4,-8.030062
7.5,-37.0,-63.3333,2.75,-7.663788
7.5,-37.0,-63.3333,4.1,-7.390496
7.5,-37.0,-63.3333,5.45,-6.140299
7.5,-37.0,-65.0,0.975,-8.051613
7.5,-37.0,-65.0,2.325,-7.567899
7.5,-37.0,-65.0,3.675,-7.295254
7.5,-37.0,-65.0,5.025,-6.857293
7.5,-37.0,-65.0,6.375,-4.063969
7.5,-37.0,-66.6667,1.9,-7.495217
7.5,-37.0,-66.6667,3.25,-7.190379
7.5,-37.0,-66.6667,4.6,-6.906617
7.5,-37.0,-66.6667,5.95,-5.899561
7.5,-37.0,-68.3333,1.475,-7.376751
7.5,-37.0,-68.3333,2.825,-7.108606
7.5,-37.0,-68.3333,4.175,-6.833214
7.5,-37.0,-68.3333,5.525,-6.388175
7.5,-37.0,-70.0,1.05,-7.034066
7.5,-37.0,-70.0,2.4,-7.048405
7.5,-37.0,-70.0,3.75,-6.74984
7.5,-37.0,-70.0,5.1,-6.41482
7.5,-37.0,-70.0,6.45,-5.531629
7.5,-37.0,-71.6667,1.975,-6.919968
7.5,-37.0,-71.6667,3.325,-6.686271
7.5,-37.0,-71.6667,4.675,-6.371392
7.5,-37.0,-71.6667,6.025,-5.846748
7.5,-37.0,-73.3333,1.55,-6.325872
7.5,-37.0,-73.3333,2.9,-6.637381
7.5,-37.0,-73.3333,4.25,-6.3387
7.5,-37.0,-73.3333,5.6,-5.866725
7.5,-37.0,-75.0,1.125,-4.339578
7.5,-37.0,-75.0,2.475,-6.476876
7.5,-37.0,-75.0,3.825,-6.310047
7.5,-37.0,-75.0,5.175,-5.852093
7.5,-37.0,-75.0,6.525,-5.221461
7.5,-37.0,-76.6667,2.05,-5.62748
7.5,-37.0,-76.6667,3.4,-6.281049
7.5,-37.0,-76.6667,4.75,-5.868579
7.5,-37.0,-76.6667,6.1,-5.260263
7.5,-37.0,-78.3333,1.625,-2.710903
7.5,-37.0,-78.3333,2.975,-6.086685
7.5,-37.0,-78.3333,4.325,-5.899279
7.5,-37.0,-78.3333,5.675,-5.282141
7.5,-37.0,-80.0,1.2,1.519378
7.5,-37.0,-80.0,2.55,-4.953479
7.5,-37.0,-80.0,3.9,-5.912617
7.5,-37.0,-80.0,5.25,-5.339788
7.5,-37.0,-80.0,6.6,-4.600463
7.5,-37.0,-81.6667,2.125,-1.148794
7.5,-37.0,-81.6667,3.475,-5.711429
7.5,-37.0,-81.6667,4.825,-5.431275
7.5,-37.0,-81.6667,6.175,-4.666287
7.5,-37.0,-83.3333,1.7,3.877245
7.5,-37.0,-83.3333,3.05,-4.377528
7.5,-37.0,-83.3333,4.4,-5.499
7.5,-37.0,-83.3333,5.75,-4.767834
7.5,-37.0,-85.0,1.275,3.8071
7.5,-37.0,-85.0,2.625,-0.060096
7.5,-37.0,-85.0,3.975,-5.322335
7.5,-37.0,-85.0,5.325,-4.913532
7.5,-37.0,-85.0,6.675,-4.011081
7.5,-37.0,-86.6667,2.2,5.056723
7.5,-37.0,-86.6667,3.55,-3.944934
7.5,-37.0,-86.6667,4.9,-5.045851
7.5,-37.0,-86.6667,6.25,-4.159399
7.5,-37.0,-88.3333,1.775,4.682785
7.5,-37.0,-88.3333,3.125,0.272517
7.5,-37.0,-88.3333,4.475,-4.928883
7.5,-37.0,-88.3333,5.825,-4.353316
7.5,-37.0,-90.0,1.35,1.948859
7.5,-37.0,-90.0,2.7,4.715568
7.5,-37.0,-90.0,4.05,-3.695943
7.5,-37.0,-90.0,5.4,-4.555117
7.5,-37.0,-90.0,6.75,-3.514754
7.5,-37.0,-91.6667,2.275,4.309017
7.5,-37.0,-91.6667,3.625,-0.164988
7.5,-37.0,-91.6667,4.975,-4.533226
7.5,-37.0,-91.6667,6.325,-3.754789
7.5,-37.0,-93.3333,1.85,2.204676
7.5,-37.0,-93.3333,3.2,3.164313
7.5,-37.0,-93.3333,4.55,-3.604238
7.5,-37.0,-93.3333,5.9,-4.018296
7.5,-37.0,-95.0,1.425,-0.00358
7.5,-37.0,-95.0,2.775,2.948683
7.5,-37.0,-95.0,4.125,-1.085194
7.5,-37.0,-95.0,5.475,-4.122063
7.5,-37.0,-95.0,6.825,-3.118003
7.5,-37.0,-96.6667,2.35,1.590844
7.5,-37.0,-96.6667,3.7,1.095784
7.5,-37.0,-96.6667,5.05,-3.57454
7.5,-37.0,-96.6667,6.4,-3.437859
7.5,-37.0,-98.3333,1.925,-0.123241
7.5,-37.0,-98.3333,3.275,1.1026
7.5,-37.0,-98.3333,4.625,-2.058276
7.5,-37.0,-98.3333,5.975,-3.6717
7.5,-39.0,-100.0,1.5,-2.432971
7.5,-39.0,-100.0,2.85,0.143361
7.5,-39.0,-100.0,4.2,-1.400333
7.5,-39.0,-100.0,5.55,-3.986118
7.5,-39.0,-100.0,6.9,-3.189641
7.5,-39.0,-101.667,2.425,-1.021093
7.5,-39.0,-101.667,3.775,-1.155311
7.5,-39.0,-101.667,5.125,-3.335159
7.5,-39.0,-101.667,6.475,-3.544688
7.5,-39.0,-103.333,2.0,-2.812399
7.5,-39.0,-103.333,3.35,-1.635746
7.5,-39.0,-103.333,4.7,-2.610935
7.5,-39.0,-103.333,6.05,-3.656918
7.5,-39.0,-105.0,2.925,-2.681776
7.5,-39.0,-105.0,4.275,-2.584867
7.5,-39.0,-105.0,5.625,-3.316404
7.5,-39.0,-105.0,6.975,-2.983965
7.5,-39.0,-106.667,2.5,-4.202271
7.5,-39.0,-106.667,3.85,-3.240177
7.5,-39.0,-106.667,5.2,-2.887574
7.5,-39.0,-106.667,6.55,-3.144694
7.5,-39.0,-108.333,3.425,-4.494373
7.5,-39.0,-108.333,4.775,-3.166292
7.5,-39.0,-108.333,6.125,-2.719086
7.5,-39.0,-110.0,3.0,-6.154729
7.5,-39.0,-110.0,4.35,-4.264137
7.5,-39.0,-110.0,5.7,-2.13583
7.5,-39.0,-110.0,7.05,-2.450722
7.5,-39.0,-111.667,3.925,-5.970393
7.5,-39.0,-111.667,5.275,-2.710955
7.5,-39.0,-111.667,6.625,-1.539329
7.5,-39.0,-113.333,3.5,-8.022986
7.5,-39.0,-113.333,4.85,-4.437924
7.5,-39.0,-113.333,6.2,-0.348372
7.5,-39.0,-115.0,4.425,-6.746687
7.5,-39.0,-115.0,5.775,-1.215101
7.5,-39.0,-115.0,7.125,0.15893
7.5,-39.0,-116.667,4.0,-9.357155
7.5,-39.0,-116.667,5.35,-3.68185
7.5,-39.0,-116.667,6.7,2.303692
7.5,-39.0,-118.333,4.925,-6.650626
7.5,-39.0,-118.333,6.275,1.095518
7.5,-39.0,-120.0,4.5,-9.87243
7.5,-39.0,-120.0,5.85,-2.125854
7.5,-39.0,-120.0,7.2,5.314041
7.5,-39.0,-121.667,5.425,-5.690484
7.5,-39.0,-121.667,6.775,3.73178
7.5,-39.0,-123.333,5.0,-9.470513
7.5,-39.0,-123.333,6.35,-0.074566
7.5,-39.0,-125.0,5.925,-4.054162
7.5,-39.0,-125.0,7.275,6.008512
7.5,-39.0,-126.667,5.5,-8.246654
7.5,-39.0,-126.667,6.85,2.011326
7.5,-39.0,-128.333,6.425,-2.085517
7.5,-39.0,-130.0,6.0,-6.451798
7.5,-39.0,-130.0,7.35,3.617772
7.5,-39.0,-131.667,6.925,-0.260094
7.5,-39.0,-133.333,6.5,-4.515117
7.5,-39.0,-135.0,7.425,0.960878
7.5,-39.0,-136.667,7.0,-2.947856
7.5,-39.0,-140.0,7.5,-2.172803
7.5,-39.0,-15.0,0.225,2.454473
7.5,-39.0,-18.3333,0.725,0.740357
7.5,-39.0,-20.0,0.3,-5.339511
7.5,-39.0,-21.6667,1.225,-0.850507
7.5,-39.0,-23.3333,0.8,-7.022634
7.5,-39.0,-25.0,0.375,-9.832137
7.5,-39.0,-25.0,1.725,-1.961607
7.5,-39.0,-26.6667,1.3,-8.613378
7.5,-39.0,-28.3333,0.875,-10.780028
7.5,-39.0,-28.3333,2.225,-2.285634
7.5,-39.0,-30.0,0.45,-12.006507
7.5,-39.0,-30.0,1.8,-9.68045
7.5,-39.0,-31.6667,1.375,-11.421538
7.5,-39.0,-31.6667,2.725,-1.423306
7.5,-39.0,-33.3333,0.95,-12.127283
7.5,-39.0,-33.3333,2.3,-9.716701
7.5,-39.0,-35.0,0.525,-12.234798
7.5,-39.0,-35.0,1.875,-11.435056
7.5,-39.0,-35.0,3.225,0.378734
7.5,-39.0,-36.6667,1.45,-12.018873
7.5,-39.0,-36.6667,2.8,-8.63685
7.5,-39.0,-38.3333,1.025,-12.120346
7.5,-39.0,-38.3333,2.375,-10.56942
7.5,-39.0,-38.3333,3.725,2.59316
7.5,-39.0,-40.0,0.6,-11.944646
7.5,-39.0,-40.0,1.95,-11.334649
7.5,-39.0,-40.0,3.3,-6.740084
7.5,-39.0,-41.6667,1.525,-11.595701
7.5,-39.0,-41.6667,2.875,-9.051231
7.5,-39.0,-41.6667,4.225,4.683631
7.5,-39.0,-43.3333,1.1,-11.602847
7.5,-39.0,-43.3333,2.45,-10.233158
7.5,-39.0,-43.3333,3.8,-4.404723
7.5,-39.0,-45.0,0.675,-11.430032
7.5,-39.0,-45.0,2.025,-10.711553
7.5,-39.0,-45.0,3.375,-7.216013
7.5,-39.0,-45.0,4.725,6.110537
7.5,-39.0,-46.6667,1.6,-10.85055
7.5,-39.0,-46.6667,2.95,-8.97766
7.5,-39.0,-46.6667,4.3,-2.160609
7.5,-39.0,-48.3333,1.175,-10.891932
7.5,-39.0,-48.3333,2.525,-9.668905
7.5,-39.0,-48.3333,3.875,-5.504705
7.5,-39.0,-48.3333,5.225,6.891907
7.5,-39.0,-50.0,0.75,-10.859061
7.5,-39.0,-50.0,2.1,-9.872209
7.5,-39.0,-50.0,3.45,-7.889481
7.5,-39.0,-50.0,4.8,-0.319948
7.5,-39.0,-51.6667,1.675,-9.994179
7.5,-39.0,-51.6667,3.025,-8.721944
7.5,-39.0,-51.6667,4.375,-4.253083
7.5,-39.0,-51.6667,5.725,6.986892
7.5,-39.0,-53.3333,1.25,-10.12338
7.5,-39.0,-53.3333,2.6,-8.892752
7.5,-39.0,-53.3333,3.95,-7.22392
7.5,-39.0,-53.3333,5.3,0.832226
7.5,-39.0,-55.0,0.825,-10.23742
7.5,-39.0,-55.0,2.175,-8.980632
7.5,-39.0,-55.0,3.525,-8.141651
7.5,-39.0,-55.0,4.875,-3.427107
7.5,-39.0,-55.0,6.225,6.378223
7.5,-39.0,-56.6667,1.75,-9.127294
7.5,-39.0,-56.6667,3.1,-8.186532
7.5,-39.0,-56.6667,4.45,-6.702069
7.5,-39.0,-56.6667,5.8,0.973838
7.5,-39.0,-58.3333,1.325,-9.324379
7.5,-39.0,-58.3333,2.675,-8.12812
7.5,-39.0,-58.3333,4.025,-7.699077
7.5,-39.0,-58.3333,5.375,-3.182146
7.5,-39.0,-60.0,0.9,-9.532154
7.5,-39.0,-60.0,2.25,-8.161957
7.5,-39.0,-60.0,3.6,-7.76498
7.5,-39.0,-60.0,4.95,-6.297549
7.5,-39.0,-60.0,6.3,0.188032
7.5,-39.0,-61.6667,1.825,-8.310672
7.5,-39.0,-61.6667,3.175,-7.642604
7.5,-39.0,-61.6667,4.525,-7.240432
7.5,-39.0,-61.6667,5.875,-3.443667
7.5,-39.0,-63.3333,1.4,-8.543372
7.5,-39.0,-63.3333,2.75,-7.52503
7.5,-39.0,-63.3333,4.1,-7.319728
7.5,-39.0,-63.3333,5.45,-6.018197
7.5,-39.0,-65.0,0.975,-8.766238
7.5,-39.0,-65.0,2.325,-7.490221
7.5,-39.0,-65.0,3.675,-7.219097
7.5,-39.0,-65.0,5.025,-6.792092
7.5,-39.0,-65.0,6.375,-3.926293
7.5,-39.0,-66.6667,1.9,-7.609166
7.5,-39.0,-66.6667,3.25,-7.108758
7.5,-39.0,-66.6667,4.6,-6.871057
7.5,-39.0,-66.6667,5.95,-5.795231
7.5,-39.0,-68.3333,1.475,-7.785888
7.5,-39.0,-68.3333,2.825,-7.029519
7.5,-39.0,-68.3333,4.175,-6.797588
7.5,-39.0,-68.3333,5.525,-6.36218
7.5,-39.0,-70.0,1.05,-7.681693
7.5,-39.0,-70.0,2.4,-6.989842
7.5,-39.0,-70.0,3.75,-6.711141
7.5,-39.0,-70.0,5.1,-6.437711
7.5,-39.0,-70.0,6.45,-5.493064
7.5,-39.0,-71.6667,1.975,-6.958565
7.5,-39.0,-71.6667,3.325,-6.642936
7.5,-39.0,-71.6667,4.675,-6.399872
7.5,-39.0,-71.6667,6.025,-5.872093
7.5,-39.0,-73.3333,1.55,-6.564373
7.5,-39.0,-73.3333,2.9,-6.597966
7.5,-39.0,-73.3333,4.25,-6.345917
7.5,-39.0,-73.3333,5.6,-5.940499
7.5,-39.0,-75.0,1.125,-4.753355
7.5,-39.0,-75.0,2.475,-6.465636
7.5,-39.0,-75.0,3.825,-6.304011
7.5,-39.0,-75.0,5.175,-5.955987
7.5,-39.0,-75.0,6.525,-5.312888
7.5,-39.0,-76.6667,2.05,-5.635309
7.5,-39.0,-76.6667,3.4,-6.268348
7.5,-39.0,-76.6667,4.75,-5.957997
7.5,-39.0,-76.6667,6.1,-5.384655
7.5,-39.0,-78.3333,1.625,-2.747975
7.5,-39.0,-78.3333,2.975,-6.095531
7.5,-39.0,-78.3333,4.325,-5.965019
7.5,-39.0,-78.3333,5.675,-5.440095
7.5,-39.0,-80.0,1.2,1.151143
7.5,-39.0,-80.0,2.55,-5.01347
7.5,-39.0,-80.0,3.9,-5.966323
7.5,-39.0,-80.0,5.25,-5.504571
7.5,-39.0,-80.0,6.6,-4.778026
7.5,-39.0,-81.6667,2.125,-1.175933
7.5,-39.0,-81.6667,3.475,-5.794214
7.5,-39.0,-81.6667,4.825,-5.571132
7.5,-39.0,-81.6667,6.175,-4.868505
7.5,-39.0,-83.3333,1.7,3.82965
7.5,-39.0,-83.3333,3.05,-4.577265
7.5,-39.0,-83.3333,4.4,-5.628788
7.5,-39.0,-83.3333,5.75,-4.993013
7.5,-39.0,-85.0,1.275,3.260743
7.5,-39.0,-85.0,2.625,-0.330029
7.5,-39.0,-85.0,3.975,-5.50246
7.5,-39.0,-85.0,5.325,-5.12423
7.5,-39.0,-85.0,6.675,-4.254483
7.5,-39.0,-86.6667,2.2,4.979922
7.5,-39.0,-86.6667,3.55,-4.324769
7.5,-39.0,-86.6667,4.9,-5.243614
7.5,-39.0,-86.6667,6.25,-4.424704
7.5,-39.0,-88.3333,1.775,4.596251
7.5,-39.0,-88.3333,3.125,-0.292503
7.5,-39.0,-88.3333,4.475,-5.194109
7.5,-39.0,-88.3333,5.825,-4.625729
7.5,-39.0,-90.0,1.35,1.605636
7.5,-39.0,-90.0,2.7,4.468139
7.5,-39.0,-90.0,4.05,-4.218219
7.5,-39.0,-90.0,5.4,-4.812562
7.5,-39.0,-90.0,6.75,-3.810966
7.5,-39.0,-91.6667,2.275,4.303613
7.5,-39.0,-91.6667,3.625,-0.941132
7.5,-39.0,-91.6667,4.975,-4.858801
7.5,-39.0,-91.6667,6.325,-4.068537
7.5,-39.0,-93.3333,1.85,2.228137
7.5,-39.0,-93.3333,3.2,2.731722
7.5,-39.0,-93.3333,4.55,-4.190885
7.5,-39.0,-93.3333,5.9,-4.328059
7.5,-39.0,-95.0,1.425,-0.214146
7.5,-39.0,-95.0,2.775,2.831229
7.5,-39.0,-95.0,4.125,-1.919921
7.5,-39.0,-95.0,5.475,-4.482752
7.5,-39.0,-95.0,6.825,-3.453404
7.5,-39.0,-96.6667,2.35,1.601112
7.5,-39.0,-96.6667,3.7,0.532234
7.5,-39.0,-96.6667,5.05,-4.14442
7.5,-39.0,-96.6667,6.4,-3.786219
7.5,-39.0,-98.3333,1.925,-0.055868
7.5,-39.0,-98.3333,3.275,0.809697
7.5,-39.0,-98.3333,4.625,-2.819764
7.5,-39.0,-98.3333,5.975,-4.047926
7.5,-41.0,-100.0,1.5,-3.196482
7.5,-41.0,-100.0,2.85,-0.066254
7.5,-41.0,-100.0,4.2,-2.066355
7.5,-41.0,-100.0,5.55,-4.386317
7.5,-41.0,-100.0,6.9,-3.522435
7.5,-41.0,-101.667,2.425,-1.382269
7.5,-41.0,-101.667,3.775,-1.669282
7.5,-41.0,-101.667,5.125,-3.891016
7.5,-41.0,-101.667,6.475,-3.854888
7.5,-41.0,-103.333,2.0,-3.477185
7.5,-41.0,-103.333,3.35,-1.992752
7.5,-41.0,-103.333,4.7,-3.215939
7.5,-41.0,-103.333,6.05,-3.994456
7.5,-41.0,-105.0,2.925,-2.949698
7.5,-41.0,-105.0,4.275,-3.191938
7.5,-41.0,-105.0,5.625,-3.719867
7.5,-41.0,-105.0,6.975,-3.309439
7.5,-41.0,-106.667,2.5,-4.769367
7.5,-41.0,-106.667,3.85,-3.760304
7.5,-41.0,-106.667,5.2,-3.400527
7.5,-41.0,-106.667,6.55,-3.429627
7.5,-41.0,-108.333,3.425,-4.837731
7.5,-41.0,-108.333,4.775,-3.796032
7.5,-41.0,-108.333,6.125,-2.975349
7.5,-41.0,-110.0,3.0,-6.60894
7.5,-41.0,-110.0,4.35,-4.871706
7.5,-41.0,-110.0,5.7,-2.545647
7.5,-41.0,-110.0,7.05,-2.700975
7.5,-41.0,-111.667,3.925,-6.435017
7.5,-41.0,-111.667,5.275,-3.343392
7.5,-41.0,-111.667,6.625,-1.665679
7.5,-41.0,-113.333,3.5,-8.447447
7.5,-41.0,-113.333,4.85,-5.062231
7.5,-41.0,-113.333,6.2,-0.649901
7.5,-41.0,-115.0,4.425,-7.262666
7.5,-41.0,-115.0,5.775,-1.827037
7.5,-41.0,-115.0,7.125,0.095724
7.5,-41.0,-116.667,4.0,-9.824003
7.5,-41.0,-116.667,5.35,-4.270269
7.5,-41.0,-116.667,6.7,2.090381
7.5,-41.0,-118.333,4.925,-7.14044
7.5,-41.0,-118.333,6.275,0.545469
7.5,-41.0,-120.0,4.5,-10.329997
7.5,-41.0,-120.0,5.85,-2.608466
7.5,-41.0,-120.0,7.2,5.159504
7.5,-41.0,-121.667,5.425,-6.070196
7.5,-41.0,-121.667,6.775,3.305946
7.5,-41.0,-123.333,5.0,-9.838738
7.5,-41.0,-123.333,6.35,-0.393208
7.5,-41.0,-125.0,5.925,-4.257942
7.5,-41.0,-125.0,7.275,5.760225
7.5,-41.0,-126.667,5.5,-8.441662
7.5,-41.0,-126.667,6.85,1.898012
7.5,-41.0,-128.333,6.425,-2.067042
7.5,-41.0,-130.0,6.0,-6.420345
7.5,-41.0,-130.0,7.35,3.687834
7.5,-41.0,-131.667,6.925,-0.019623
7.5,-41.0,-133.333,6.5,-4.231915
7.5,-41.0,-135.0,7.425,1.355201
7.5,-41.0,-136.667,7.0,-2.446229
7.5,-41.0,-140.0,7.5,-1.559009
7.5,-41.0,-15.0,0.225,1.655736
7.5,-41.0,-18.3333,0.725,-0.541125
7.5,-41.0,-20.0,0.3,-5.03078
7.5,-41.0,-21.6667,1.225,-2.798568
7.5,-41.0,-23.3333,0.8,-6.821837
7.5,-41.0,-25.0,0.375,-9.158087
7.5,-41.0,-25.0,1.725,-4.492409
7.5,-41.0,-26.6667,1.3,-8.544234
7.5,-41.0,-28.3333,0.875,-10.143328
7.5,-41.0,-28.3333,2.225,-5.229561
7.5,-41.0,-30.0,0.45,-11.395933
7.5,-41.0,-30.0,1.8,-9.737718
7.5,-41.0,-31.6667,1.375,-10.869319
7.5,-41.0,-31.6667,2.725,-4.875246
7.5,-41.0,-33.3333,0.95,-11.530525
7.5,-41.0,-33.3333,2.3,-10.190952
7.5,-41.0,-35.0,0.525,-11.696816
7.5,-41.0,-35.0,1.875,-11.202475
7.5,-41.0,-35.0,3.225,-3.19392
7.5,-41.0,-36.6667,1.45,-11.567022
7.5,-41.0,-36.6667,2.8,-9.539601
7.5,-41.0,-38.3333,1.025,-11.595383
7.5,-41.0,-38.3333,2.375,-10.890774
7.5,-41.0,-38.3333,3.725,-0.584411
7.5,-41.0,-40.0,0.6,-11.474767
7.5,-41.0,-40.0,1.95,-11.398208
7.5,-41.0,-40.0,3.3,-7.783306
7.5,-41.0,-41.6667,1.525,-11.472061
7.5,-41.0,-41.6667,2.875,-9.730259
7.5,-41.0,-41.6667,4.225,2.299699
